BaseID,Replicate,Method,Alpha,CellType,Cell,Gene,de_prob,dropout_mid,cell_frac,gene_frac,meanlog,sdlog,doublet_frac,ParamID,TaskIndex,Condition,MasterSeed,CleanSeed,PerturbationSeed,RunMode,NoiseDesign,DeFacLoc,Calibration,RuntimeSec,NCells,InputGenes,AnalysisGenes,DOverN,BaseZeroFraction,ConditionZeroFraction,AddedZeroFractionAllEntries,AddedZeroFractionAmongNonzero,ChangedEntryFraction,ContaminatedCells,ContaminatedCellFraction,ConditionDiagnostic,GroupCountMin,GroupCountMax,GroupCountVector,BackgroundDropoutMid,BackgroundDropoutSeed,BackgroundZeroFraction,DropoutSweepSeed,NoiseDesignDiagnostic,EigenBackend,grid_scale_method,grid_computed_k,grid_orthogonality_error,UniverseP,KeptP,GeneHash,RDS_Path,pcp_lambda,pcp_converged,pcp_iterations,pcp_final_delta,pcp_relative_reconstruction_error,pcp_low_rank_estimate,pcp_sparse_fraction,Q1,Q2,Q3,Q3star,CleanPath,SimilarityPC10,SimilarityPC20,MethodKey,SourceFile,CodeVersion,DoubletDonorDesign,CleanSeedReference,CleanGeneHash,CleanServerPath,LocalPerturbedPath
1,7,LR,0.05,5,2000,2000,0.08,,0.02,0.1,1.5,0.3,,17,17,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.35900000000038,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_17/BaseID01_ParamID17_rep07_shift_LR_alpha005.rds,,,,,,,,56.2589597377294,69.5227776126797,71.6230248547438,74.2312618823713,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_LR_alpha005.rds,0.999110861265704,0.99774774786207,LR,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,LR,0.05,5,2000,2000,0.08,,0.02,0.1,2,0.3,,18,18,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.32899999999972,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_18/BaseID01_ParamID18_rep07_shift_LR_alpha005.rds,,,,,,,,56.2625190003239,69.5100229203357,71.6018198679515,74.1979930619708,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_LR_alpha005.rds,0.998305393428087,0.996343679954894,LR,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,LR,0.05,5,2000,2000,0.08,,0.02,0.1,3,0.3,,19,19,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.38799999999901,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_19/BaseID01_ParamID19_rep07_shift_LR_alpha005.rds,,,,,,,,56.2661755006186,69.4892618140257,71.5586363812374,74.1339967509189,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_LR_alpha005.rds,0.996530533300965,0.992670114133551,LR,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,LR,0.05,5,2000,2000,0.08,,0.02,0.1,4,0.3,,20,20,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.33799999999974,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_20/BaseID01_ParamID20_rep07_shift_LR_alpha005.rds,,,,,,,,56.2652229265353,69.4720674002701,71.5170121773202,74.0731774420221,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_LR_alpha005.rds,0.994316829904773,0.985876410405269,LR,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,LR,0.05,5,2000,2000,0.08,,0.02,0.1,5,0.3,,21,21,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,pairwise_empirical_quantile,1.39400000000023,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,RSpectra::eigs_sym,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_21/BaseID01_ParamID21_rep07_shift_LR_alpha005.rds,,,,,,,,56.2627851650945,69.4615047587183,71.4795415088498,74.014206282262,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_LR_alpha005.rds,0.990034511039286,0.966912382723147,LR,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,-1,,,,,,2,2,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,4.34900000000016,2000,2000,1991,0.9955,0.2068805,0.264576,0.0576955,0.0727450277038958,0.0576955,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,stats::prcomp,"",,,2000,1991,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_02/BaseID01_ParamID02_rep07_dropout_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.456070408592452,0.302773114313518,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,0,,,,,,3,3,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,4.07999999999993,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.1187935,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_03/BaseID01_ParamID03_rep07_dropout_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,1,1,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,1,,,,,,4,4,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,3.81800000000112,2000,2000,1982,0.991,0.2068805,0.42510075,0.21822025,0.275141703110313,0.21822025,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,stats::prcomp,"",,,2000,1982,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_04/BaseID01_ParamID04_rep07_dropout_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.386360343809807,0.25141246584104,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,2,,,,,,5,5,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,3.85000000000036,2000,2000,1975,0.9875,0.2068805,0.558425,0.3515445,0.443242790020924,0.3515445,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,stats::prcomp,"",,,2000,1975,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_05/BaseID01_ParamID05_rep07_dropout_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.33276100369827,0.220050910161035,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,3,,,,,,6,6,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,3.88199999999779,2000,2000,1968,0.984,0.2068805,0.70043525,0.49355475,0.622295568322302,0.49355475,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,stats::prcomp,"",,,2000,1968,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_06/BaseID01_ParamID06_rep07_dropout_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.272310932829927,0.18925544136585,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,,,,,0.02,7,7,doublet,12345,13352,13374,perturbed,background_dropout_mid0,0.1,none,4.24200000000019,2000,2000,1988,0.994,0.2068805,0.32342625,0.11782325,0.148556743340695,0.13295975,40,0.02,doublet,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_07/BaseID01_ParamID07_rep07_doublet_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.970282564365396,0.930118166963188,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,,,,,0.05,8,8,doublet,12345,13352,13374,perturbed,background_dropout_mid0,0.1,none,3.90699999999924,2000,2000,1988,0.994,0.2068805,0.3199625,0.11636375,0.146716541454346,0.1541665,100,0.05,doublet,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_08/BaseID01_ParamID08_rep07_doublet_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.906376654717494,0.880564544287438,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,,,,,0.08,9,9,doublet,12345,13352,13374,perturbed,background_dropout_mid0,0.1,none,4.29199999999946,2000,2000,1988,0.994,0.2068805,0.31686325,0.11503,0.145034890706886,0.1753545,160,0.08,doublet,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_09/BaseID01_ParamID09_rep07_doublet_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.886694477717619,0.847174444069797,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,,,,,0.1,10,10,doublet,12345,13352,13374,perturbed,background_dropout_mid0,0.1,none,3.66200000000026,2000,2000,1988,0.994,0.2068805,0.31461425,0.11406675,0.143820382678777,0.18947975,200,0.1,doublet,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_10/BaseID01_ParamID10_rep07_doublet_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.857932416836225,0.810284300106788,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,,,,,0.15,11,11,doublet,12345,13352,13374,perturbed,background_dropout_mid0,0.1,none,3.71199999999953,2000,2000,1987,0.9935,0.2068805,0.30919225,0.11179775,0.140959527536519,0.224974,300,0.15,doublet,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1987,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_11/BaseID01_ParamID11_rep07_doublet_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.781687838573336,0.781304740515726,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.02,0.1,2,0.3,,12,12,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,4.00200000000041,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_12/BaseID01_ParamID12_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.99822255116823,0.997715476900683,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.04,0.1,2,0.3,,13,13,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,4.00200000000041,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.1214345,80,0.04,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_13/BaseID01_ParamID13_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.99792256034873,0.992583705306283,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.06,0.1,2,0.3,,14,14,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,3.86000000000058,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.1227565,120,0.06,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_14/BaseID01_ParamID14_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.995071860172161,0.988183916187888,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.08,0.1,2,0.3,,15,15,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,4.0570000000007,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.1241725,160,0.08,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_15/BaseID01_ParamID15_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.996333991182708,0.985064865895708,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.1,0.1,2,0.3,,16,16,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,3.89999999999964,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.125518,200,0.1,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_16/BaseID01_ParamID16_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.994958910188928,0.985266418715338,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.02,0.1,1.5,0.3,,17,17,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,3.77000000000044,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_17/BaseID01_ParamID17_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.99915375876448,0.998839816526318,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.02,0.1,2,0.3,,18,18,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,3.746000000001,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_18/BaseID01_ParamID18_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.99822255116823,0.997715476900683,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.02,0.1,3,0.3,,19,19,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,4.11399999999958,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_19/BaseID01_ParamID19_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.996100645248546,0.995156731453228,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.02,0.1,4,0.3,,20,20,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,3.78899999999885,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_20/BaseID01_ParamID20_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.993580466636851,0.99149234443524,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCA,,5,2000,2000,0.08,,0.02,0.1,5,0.3,,21,21,shift,12345,13352,13363,perturbed,background_dropout_mid0,0.1,none,4.11499999999978,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.120109,40,0.02,shift,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_21/BaseID01_ParamID21_rep07_shift_PCA.rds,,,,,,,,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCA.rds,0.989263369480655,0.983371944918602,PCA,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCP,,5,2000,2000,0.08,-1,,,,,,2,2,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,1030.734,2000,2000,1991,0.9955,0.2068805,0.264576,0.0576955,0.0727450277038958,0.0576955,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,2000,1991,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_02/BaseID01_ParamID02_rep07_dropout_PCP.rds,0.0223606797749979,TRUE,253,9.89040711101822e-06,9.89040711101822e-06,1033,0.542323957810146,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCP.rds,0.560404085026827,0.389195350289701,PCP,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCP,,5,2000,2000,0.08,0,,,,,,3,3,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,1179.516,2000,2000,1988,0.994,0.2068805,0.325674,0.1187935,0.149780077277132,0.1187935,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_03/BaseID01_ParamID03_rep07_dropout_PCP.rds,0.0223606797749979,TRUE,273,9.91993927092363e-06,9.91993927092363e-06,1012,0.536861921529175,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCP.rds,1,1,PCP,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCP,,5,2000,2000,0.08,1,,,,,,4,4,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,1257.028,2000,2000,1982,0.991,0.2068805,0.42510075,0.21822025,0.275141703110313,0.21822025,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,2000,1982,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_04/BaseID01_ParamID04_rep07_dropout_PCP.rds,0.0223606797749979,TRUE,314,9.96857431190078e-06,9.96857431190078e-06,975,0.526592583249243,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCP.rds,0.42159054288341,0.264064194420726,PCP,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCP,,5,2000,2000,0.08,2,,,,,,5,5,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,1451.572,2000,2000,1975,0.9875,0.2068805,0.558425,0.3515445,0.443242790020924,0.3515445,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,2000,1975,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_05/BaseID01_ParamID05_rep07_dropout_PCP.rds,0.0223606797749979,TRUE,382,9.96198489207721e-06,9.96198489207721e-06,898,0.50036253164557,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCP.rds,0.273133477186671,0.165988362382816,PCP,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCP,,5,2000,2000,0.08,3,,,,,,6,6,dropout,12345,13352,13385,perturbed,background_dropout_mid0,0.1,none,1835.27,2000,2000,1968,0.984,0.2068805,0.70043525,0.49355475,0.622295568322302,0.49355475,0,0,dropout,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,13853,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,2000,1968,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_06/BaseID01_ParamID06_rep07_dropout_PCP.rds,0.0223606797749979,TRUE,478,9.97136170605192e-06,9.97136170605193e-06,694,0.430172256097561,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCP.rds,0.147264449922425,0.0988365310955572,PCP,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,"",13352,9ec1206ea89bee14cd9983cd62464cb0,,
1,7,PCP,,5,2000,2000,0.08,,,,,,0.02,7,7,doublet,12345,13352,13374,perturbed,background_dropout_mid0,0.1,none,1079.4,2000,2000,1988,0.994,0.2068805,0.32342625,0.11782325,0.148556743340695,0.13295975,40,0.02,doublet,138,684,1:138;2:261;3:408;4:509;5:684,0,13853,0.325674,,background_dropout_mid0,rpca::rpca+stats::prcomp,"",,,2000,1988,9ec1206ea89bee14cd9983cd62464cb0,formal/simulation2_perturbed/task_07/BaseID01_ParamID07_rep07_doublet_PCP.rds,0.0223606797749979,TRUE,275,9.95967019689821e-06,9.95967019689821e-06,1021,0.537158450704225,,,,,formal/simulation2_clean_reference/task_01/BaseID01_ParamID01_rep07_clean_PCP.rds,0.956627705918572,0.925724495465488,PCP,results/simulation2/simulation2_background_similarity_long.csv,20260620_doublet_unmodified_singlet_donors,two_unmodified_background_singlets,13352,9ec1206ea89bee14cd9983cd62464cb0,,
