DatasetName,Method,Metric,Replicate,ClusterRep,ARI,Group,ObservationLevel,Figure6SummaryLevel,ResultStatus
PBMCs,PCA,FULL vs subset,5,1,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,2,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,3,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,4,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,5,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,6,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,7,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,8,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,9,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,5,10,0.67626039294258,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,1,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,2,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,3,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,4,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,5,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,6,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,7,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,8,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,9,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,6,10,0.605414819079106,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,1,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,2,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,3,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,4,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,5,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,6,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,7,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,8,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,9,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,7,10,0.605331798668777,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,1,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,2,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,3,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,4,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,5,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,6,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,7,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,8,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,9,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,8,10,0.586862938209301,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,1,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,2,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,3,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,4,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,5,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,6,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,7,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,8,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,9,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,9,10,0.695765138803269,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,1,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,2,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,3,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,4,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,5,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,6,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,7,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,8,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,9,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,10,10,0.681925899928252,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,1,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,2,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,3,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,4,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,5,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,6,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,7,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,8,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,9,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,11,10,0.551493182073196,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,1,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,2,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,3,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,4,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,5,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,6,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,7,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,8,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,9,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,12,10,0.595475312775276,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,1,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,2,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,3,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,4,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,5,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,6,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,7,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,8,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,9,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,13,10,0.716632237727203,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,1,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,2,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,3,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,4,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,5,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,6,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,7,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,8,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,9,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,14,10,0.62801953809604,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,1,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,2,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,3,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,4,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,5,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,6,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,7,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,8,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,9,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,15,10,0.533244718748561,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,1,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,2,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,3,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,4,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,5,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,6,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,7,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,8,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,9,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,16,10,0.644909208486876,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,1,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,2,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,3,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,4,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,5,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,6,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,7,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,8,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,9,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,17,10,0.577287654767389,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,1,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,2,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,3,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,4,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,5,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,6,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,7,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,8,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,9,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,18,10,0.604276696697786,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,1,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,2,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,3,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,4,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,5,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,6,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,7,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,8,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,9,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,19,10,0.712545148926295,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,1,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,2,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,3,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,4,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,5,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,6,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,7,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,8,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,9,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCA,FULL vs subset,20,10,0.653637932861816,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,1,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,2,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,3,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,4,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,5,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,6,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,7,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,8,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,9,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,1,10,0.650221900537478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,1,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,2,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,3,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,4,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,5,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,6,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,7,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,8,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,9,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,2,10,0.579442219468524,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,1,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,2,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
PBMCs,PCP,FULL vs subset,3,3,0.679455831481748,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
