ParamID,Replicate,Method,PC,ARI,Group
11,6,Winsor,PC20,0.711603102356289,Proposed
11,7,Ball,PC10,0.70698321241139,Proposed
11,7,Ball,PC20,0.774818485852794,Proposed
11,7,K's tau,PC10,0.851734295854996,Reference
11,7,K's tau,PC20,0.822198007960084,Reference
11,7,LR,PC10,0.633533701992614,Proposed
11,7,LR,PC20,0.66928628437668,Proposed
11,7,PCA,PC10,0.882955392466439,Reference
11,7,PCA,PC20,0.600957068439453,Reference
11,7,PCP,PC10,0.976452399498302,Reference
11,7,PCP,PC20,0.980212308818563,Reference
11,7,PcaGrid,PC10,-0.00144481660727453,Reference
11,7,PcaGrid,PC20,0.00102532804277356,Reference
11,7,PcaHubert,PC10,0.957241888994342,Reference
11,7,PcaHubert,PC20,0.620215498174003,Reference
11,7,Quad,PC10,0.784455694059394,Proposed
11,7,Quad,PC20,0.63590038861751,Proposed
11,7,Shell,PC10,0.77851810114388,Proposed
11,7,Shell,PC20,0.609481806514923,Proposed
11,7,Winsor,PC10,0.857585549293909,Proposed
11,7,Winsor,PC20,0.636685492197025,Proposed
11,8,Ball,PC10,0.725261606191753,Proposed
11,8,Ball,PC20,0.765735790098449,Proposed
11,8,K's tau,PC10,0.936913757921639,Reference
11,8,K's tau,PC20,0.760865600524606,Reference
11,8,LR,PC10,0.934012596035155,Proposed
11,8,LR,PC20,0.600177871163876,Proposed
11,8,PCA,PC10,0.89180694588197,Reference
11,8,PCA,PC20,0.724925261644797,Reference
11,8,PCP,PC10,0.973144885411331,Reference
11,8,PCP,PC20,0.934870102735569,Reference
11,8,PcaGrid,PC10,-4.16175801734426e-05,Reference
11,8,PcaGrid,PC20,-0.000467217420102625,Reference
11,8,PcaHubert,PC10,0.963292965664233,Reference
11,8,PcaHubert,PC20,0.738857074362317,Reference
11,8,Quad,PC10,0.892307391757586,Proposed
11,8,Quad,PC20,0.726633766416091,Proposed
11,8,Shell,PC10,0.929499324268025,Proposed
11,8,Shell,PC20,0.632707088883776,Proposed
11,8,Winsor,PC10,0.899510606928347,Proposed
11,8,Winsor,PC20,0.619464602093007,Proposed
11,9,Ball,PC10,0.614009304920861,Proposed
11,9,Ball,PC20,0.703260019549499,Proposed
11,9,K's tau,PC10,0.710226095336036,Reference
11,9,K's tau,PC20,0.800933343824395,Reference
11,9,LR,PC10,0.710806671959732,Proposed
11,9,LR,PC20,0.671254763399251,Proposed
11,9,PCA,PC10,0.648698931460226,Reference
11,9,PCA,PC20,0.614566424102755,Reference
11,9,PCP,PC10,0.963645847711332,Reference
11,9,PCP,PC20,0.546651036066991,Reference
11,9,PcaGrid,PC10,0.00553829659952447,Reference
11,9,PcaGrid,PC20,0.0094153296026538,Reference
11,9,PcaHubert,PC10,0.711836525791607,Reference
11,9,PcaHubert,PC20,0.626529283824111,Reference
11,9,Quad,PC10,0.575225739224283,Proposed
11,9,Quad,PC20,0.565725260712009,Proposed
11,9,Shell,PC10,0.641181317745575,Proposed
11,9,Shell,PC20,0.586967056970203,Proposed
11,9,Winsor,PC10,0.670436887129893,Proposed
11,9,Winsor,PC20,0.567085017792679,Proposed
11,10,Ball,PC10,0.955751519205928,Proposed
11,10,Ball,PC20,0.765794255873073,Proposed
11,10,K's tau,PC10,0.925264080681436,Reference
11,10,K's tau,PC20,0.889214541674544,Reference
11,10,LR,PC10,0.912063800840098,Proposed
11,10,LR,PC20,0.669382795994586,Proposed
11,10,PCA,PC10,0.775316099497195,Reference
11,10,PCA,PC20,0.673182847993425,Reference
11,10,PCP,PC10,0.969344259545681,Reference
11,10,PCP,PC20,0.95506695042183,Reference
11,10,PcaGrid,PC10,0.00371120499128669,Reference
11,10,PcaGrid,PC20,-0.00127882555555635,Reference
11,10,PcaHubert,PC10,0.674194767350519,Reference
11,10,PcaHubert,PC20,0.704673061311893,Reference
11,10,Quad,PC10,0.885276815999868,Proposed
11,10,Quad,PC20,0.618449034367752,Proposed
11,10,Shell,PC10,0.675962030243946,Proposed
11,10,Shell,PC20,0.637027945496139,Proposed
11,10,Winsor,PC10,0.872695606192809,Proposed
11,10,Winsor,PC20,0.717096486395816,Proposed
12,1,Ball,PC10,0.721988749492403,Proposed
12,1,Ball,PC20,0.638273107536989,Proposed
12,1,K's tau,PC10,0.718863111074616,Reference
12,1,K's tau,PC20,0.612853003680956,Reference
12,1,LR,PC10,0.60659292058092,Proposed
12,1,LR,PC20,0.650214202614433,Proposed
12,1,PCA,PC10,0.523344740269246,Reference
12,1,PCA,PC20,0.632858121480195,Reference
12,1,PCP,PC10,0.98456843280416,Reference
12,1,PCP,PC20,0.98710636205572,Reference
12,1,PcaGrid,PC10,0.00327839162588909,Reference
12,1,PcaGrid,PC20,0.000321085792375823,Reference
12,1,PcaHubert,PC10,0.641347749256554,Reference
12,1,PcaHubert,PC20,0.649134794165617,Reference
12,1,Quad,PC10,0.625318867527432,Proposed
12,1,Quad,PC20,0.587915087170731,Proposed
12,1,Shell,PC10,0.57469807224517,Proposed
12,1,Shell,PC20,0.647710032013138,Proposed
12,1,Winsor,PC10,0.475022706958579,Proposed
12,1,Winsor,PC20,0.584568187941245,Proposed
12,2,Ball,PC10,0.730629116336988,Proposed
12,2,Ball,PC20,0.611801324291571,Proposed
12,2,K's tau,PC10,0.760691325554238,Reference
12,2,K's tau,PC20,0.743447747237239,Reference
12,2,LR,PC10,0.652774271515091,Proposed
12,2,LR,PC20,0.649725198174405,Proposed
12,2,PCA,PC10,0.599522586389675,Reference
12,2,PCA,PC20,0.609203815473732,Reference
12,2,PCP,PC10,0.990580185141921,Reference
12,2,PCP,PC20,0.587443880953917,Reference
12,2,PcaGrid,PC10,0.000863292832971947,Reference
12,2,PcaGrid,PC20,0.00624311485285509,Reference
12,2,PcaHubert,PC10,0.715188986292444,Reference
12,2,PcaHubert,PC20,0.660606017026319,Reference
12,2,Quad,PC10,0.75018905358617,Proposed
12,2,Quad,PC20,0.669739272635398,Proposed
12,2,Shell,PC10,0.643003850540998,Proposed
12,2,Shell,PC20,0.612953100672577,Proposed
12,2,Winsor,PC10,0.754717730383165,Proposed
12,2,Winsor,PC20,0.66107023587899,Proposed
12,3,Ball,PC10,0.775742821035102,Proposed
12,3,Ball,PC20,0.710095060806675,Proposed
12,3,K's tau,PC10,0.779791170084952,Reference
12,3,K's tau,PC20,0.808017062210595,Reference
12,3,LR,PC10,0.838484764875521,Proposed
12,3,LR,PC20,0.609711780336467,Proposed
12,3,PCA,PC10,0.658320259113461,Reference
12,3,PCA,PC20,0.674853504070323,Reference
12,3,PCP,PC10,0.985384228527649,Reference
12,3,PCP,PC20,0.842500232549752,Reference
12,3,PcaGrid,PC10,0.00338983079608288,Reference
12,3,PcaGrid,PC20,0.000890277963708452,Reference
12,3,PcaHubert,PC10,0.974211524312853,Reference
12,3,PcaHubert,PC20,0.774083869200647,Reference
12,3,Quad,PC10,0.621583782103155,Proposed
12,3,Quad,PC20,0.600542739479431,Proposed
12,3,Shell,PC10,0.64782613252894,Proposed
12,3,Shell,PC20,0.603982897393642,Proposed
12,3,Winsor,PC10,0.697615661643497,Proposed
12,3,Winsor,PC20,0.675202799258206,Proposed
12,4,Ball,PC10,0.979845654897094,Proposed
12,4,Ball,PC20,0.697664395745979,Proposed
12,4,K's tau,PC10,0.978129372138581,Reference
12,4,K's tau,PC20,0.978956439916773,Reference
12,4,LR,PC10,0.764101462659467,Proposed
12,4,LR,PC20,0.604333058131462,Proposed
12,4,PCA,PC10,0.777683090146517,Reference
12,4,PCA,PC20,0.546363717783093,Reference
12,4,PCP,PC10,0.982898239686292,Reference
12,4,PCP,PC20,0.824164697417259,Reference
12,4,PcaGrid,PC10,0.00241333298323509,Reference
12,4,PcaGrid,PC20,0.0109372497531789,Reference
12,4,PcaHubert,PC10,0.797035703107822,Reference
12,4,PcaHubert,PC20,0.597436404479191,Reference
12,4,Quad,PC10,0.664033623608972,Proposed
12,4,Quad,PC20,0.659228382647333,Proposed
12,4,Shell,PC10,0.621465509261467,Proposed
12,4,Shell,PC20,0.639800865936353,Proposed
12,4,Winsor,PC10,0.670151736327532,Proposed
12,4,Winsor,PC20,0.611250511795116,Proposed
12,5,Ball,PC10,0.852891905646158,Proposed
12,5,Ball,PC20,0.741524370492624,Proposed
12,5,K's tau,PC10,0.98992428808477,Reference
12,5,K's tau,PC20,0.626339851642235,Reference
12,5,LR,PC10,0.869376988335885,Proposed
12,5,LR,PC20,0.622870772588442,Proposed
12,5,PCA,PC10,0.753297156460711,Reference
12,5,PCA,PC20,0.669994261201591,Reference
12,5,PCP,PC10,0.994434349367964,Reference
12,5,PCP,PC20,0.99394957793703,Reference
12,5,PcaGrid,PC10,0.00238682827402966,Reference
12,5,PcaGrid,PC20,0.0046215797347931,Reference
12,5,PcaHubert,PC10,0.985524984987542,Reference
12,5,PcaHubert,PC20,0.502718231038484,Reference
12,5,Quad,PC10,0.70188248445887,Proposed
12,5,Quad,PC20,0.697464389140524,Proposed
12,5,Shell,PC10,0.769113911273209,Proposed
12,5,Shell,PC20,0.591102131024715,Proposed
12,5,Winsor,PC10,0.724491965293487,Proposed
12,5,Winsor,PC20,0.651428922231819,Proposed
12,6,Ball,PC10,0.710435307164947,Proposed
12,6,Ball,PC20,0.639327007605323,Proposed
12,6,K's tau,PC10,0.782596346814792,Reference
12,6,K's tau,PC20,0.735212525579427,Reference
12,6,LR,PC10,0.714682941401513,Proposed
12,6,LR,PC20,0.641127909054805,Proposed
12,6,PCA,PC10,0.68928894565844,Reference
12,6,PCA,PC20,0.876440925572933,Reference
12,6,PCP,PC10,0.976533290332046,Reference
12,6,PCP,PC20,0.724823564760662,Reference
12,6,PcaGrid,PC10,0.00188177687768931,Reference
12,6,PcaGrid,PC20,-0.000279570533928953,Reference
12,6,PcaHubert,PC10,0.732727495500455,Reference
12,6,PcaHubert,PC20,0.853613679892608,Reference
12,6,Quad,PC10,0.658804210625002,Proposed
12,6,Quad,PC20,0.65440997959813,Proposed
12,6,Shell,PC10,0.645035298025826,Proposed
12,6,Shell,PC20,0.630736940972222,Proposed
12,6,Winsor,PC10,0.647546225968549,Proposed
12,6,Winsor,PC20,0.660898802010407,Proposed
12,7,Ball,PC10,0.735697079318395,Proposed
12,7,Ball,PC20,0.633895949662422,Proposed
12,7,K's tau,PC10,0.823809765002134,Reference
12,7,K's tau,PC20,0.654046954959837,Reference
12,7,LR,PC10,0.74934352207991,Proposed
12,7,LR,PC20,0.636393060589639,Proposed
12,7,PCA,PC10,0.691230130434831,Reference
12,7,PCA,PC20,0.593779576132029,Reference
12,7,PCP,PC10,0.978487191641951,Reference
12,7,PCP,PC20,0.750185126678747,Reference
12,7,PcaGrid,PC10,0.000962581554967443,Reference
12,7,PcaGrid,PC20,-0.00217289652202578,Reference
12,7,PcaHubert,PC10,0.816966665293284,Reference
12,7,PcaHubert,PC20,0.548030027236005,Reference
12,7,Quad,PC10,0.564164049510462,Proposed
12,7,Quad,PC20,0.56880784041735,Proposed
12,7,Shell,PC10,0.746063653415694,Proposed
12,7,Shell,PC20,0.636158089596545,Proposed
12,7,Winsor,PC10,0.555984329317066,Proposed
12,7,Winsor,PC20,0.590846182771932,Proposed
12,8,Ball,PC10,0.977319733431577,Proposed
12,8,Ball,PC20,0.718420373424773,Proposed
12,8,K's tau,PC10,0.981924073806425,Reference
12,8,K's tau,PC20,0.982264299856255,Reference
12,8,LR,PC10,0.978488051239023,Proposed
12,8,LR,PC20,0.636160137665606,Proposed
12,8,PCA,PC10,0.779649809536077,Reference
12,8,PCA,PC20,0.624408554468867,Reference
12,8,PCP,PC10,0.977198805333067,Reference
12,8,PCP,PC20,0.702186855556644,Reference
12,8,PcaGrid,PC10,0.000590944082039493,Reference
12,8,PcaGrid,PC20,0.00323266604638094,Reference
12,8,PcaHubert,PC10,0.761486723965433,Reference
12,8,PcaHubert,PC20,0.69170299234077,Reference
12,8,Quad,PC10,0.785266401852267,Proposed
12,8,Quad,PC20,0.632101499171541,Proposed
12,8,Shell,PC10,0.595766622755499,Proposed
12,8,Shell,PC20,0.624139827713334,Proposed
12,8,Winsor,PC10,0.854578857769614,Proposed
12,8,Winsor,PC20,0.685706607253981,Proposed
12,9,Ball,PC10,0.53865366168537,Proposed
12,9,Ball,PC20,0.676406896304756,Proposed
12,9,K's tau,PC10,0.753575138211299,Reference
12,9,K's tau,PC20,0.715107429327796,Reference
12,9,LR,PC10,0.550177391023126,Proposed
12,9,LR,PC20,0.635756401103924,Proposed
12,9,PCA,PC10,0.449209220699013,Reference
12,9,PCA,PC20,0.555629761885751,Reference
12,9,PCP,PC10,0.970137505142917,Reference
12,9,PCP,PC20,0.685035694770424,Reference
12,9,PcaGrid,PC10,-0.000612772300745325,Reference
12,9,PcaGrid,PC20,-0.0022114510715923,Reference
12,9,PcaHubert,PC10,0.714899755181654,Reference
12,9,PcaHubert,PC20,0.499683518738205,Reference
12,9,Quad,PC10,0.496933103833137,Proposed
12,9,Quad,PC20,0.650155287076562,Proposed
12,9,Shell,PC10,0.492237763863151,Proposed
12,9,Shell,PC20,0.587315479907156,Proposed
12,9,Winsor,PC10,0.530459337815001,Proposed
12,9,Winsor,PC20,0.678779971309987,Proposed
12,10,Ball,PC10,0.813404235256492,Proposed
12,10,Ball,PC20,0.707228392694397,Proposed
12,10,K's tau,PC10,0.841083525317396,Reference
12,10,K's tau,PC20,0.753518900482616,Reference
12,10,LR,PC10,0.806014513107858,Proposed
12,10,LR,PC20,0.707973595318589,Proposed
12,10,PCA,PC10,0.759929163330956,Reference
12,10,PCA,PC20,0.676338323391311,Reference
12,10,PCP,PC10,0.969650581752032,Reference
12,10,PCP,PC20,0.658904440151211,Reference
12,10,PcaGrid,PC10,0.00403907146418901,Reference
12,10,PcaGrid,PC20,0.00293669345160984,Reference
12,10,PcaHubert,PC10,0.71834033782328,Reference
12,10,PcaHubert,PC20,0.606761948190285,Reference
12,10,Quad,PC10,0.745307696967259,Proposed
12,10,Quad,PC20,0.728979059691025,Proposed
12,10,Shell,PC10,0.708739113587524,Proposed
12,10,Shell,PC20,0.660943371773697,Proposed
12,10,Winsor,PC10,0.746544511739893,Proposed
12,10,Winsor,PC20,0.660634547866288,Proposed
13,1,Ball,PC10,0.634809411684986,Proposed
13,1,Ball,PC20,0.62310571390954,Proposed
13,1,K's tau,PC10,0.793493465327034,Reference
13,1,K's tau,PC20,0.73591931928588,Reference
13,1,LR,PC10,0.668405698187963,Proposed
13,1,LR,PC20,0.637068898817997,Proposed
13,1,PCA,PC10,0.53935754402988,Reference
13,1,PCA,PC20,0.630442937191935,Reference
13,1,PCP,PC10,0.98456843280416,Reference
13,1,PCP,PC20,0.715665566142903,Reference
13,1,PcaGrid,PC10,0.00127550707360058,Reference
13,1,PcaGrid,PC20,9.11720303974949e-05,Reference
13,1,PcaHubert,PC10,0.712696780437932,Reference
13,1,PcaHubert,PC20,0.64178017829876,Reference
13,1,Quad,PC10,0.587326177064776,Proposed
13,1,Quad,PC20,0.640355309947822,Proposed
13,1,Shell,PC10,0.642735578371688,Proposed
13,1,Shell,PC20,0.592256567289679,Proposed
13,1,Winsor,PC10,0.571596536217712,Proposed
13,1,Winsor,PC20,0.590511515168355,Proposed
13,2,Ball,PC10,0.732830439932515,Proposed
13,2,Ball,PC20,0.726070059945817,Proposed
13,2,K's tau,PC10,0.733092615023752,Reference
13,2,K's tau,PC20,0.735649461185832,Reference
13,2,LR,PC10,0.670787027821897,Proposed
13,2,LR,PC20,0.725203952899037,Proposed
13,2,PCA,PC10,0.726853151248847,Reference
13,2,PCA,PC20,0.642054772974786,Reference
13,2,PCP,PC10,0.990219501645511,Reference
13,2,PCP,PC20,0.759963673090736,Reference
13,2,PcaGrid,PC10,0.0027412859600868,Reference
13,2,PcaGrid,PC20,-0.000370502018366908,Reference
13,2,PcaHubert,PC10,0.7211369864165,Reference
13,2,PcaHubert,PC20,0.763956852772318,Reference
13,2,Quad,PC10,0.638949899029817,Proposed
13,2,Quad,PC20,0.669522557062315,Proposed
13,2,Shell,PC10,0.652512085127186,Proposed
13,2,Shell,PC20,0.643542635526576,Proposed
13,2,Winsor,PC10,0.639805894429908,Proposed
13,2,Winsor,PC20,0.666550831314505,Proposed
13,3,Ball,PC10,0.827552631561385,Proposed
13,3,Ball,PC20,0.634390462718917,Proposed
13,3,K's tau,PC10,0.839648584632609,Reference
13,3,K's tau,PC20,0.671444078717936,Reference
13,3,LR,PC10,0.774092324763156,Proposed
13,3,LR,PC20,0.654082402806396,Proposed
13,3,PCA,PC10,0.722798262650025,Reference
13,3,PCA,PC20,0.620132416887504,Reference
13,3,PCP,PC10,0.985384228527649,Reference
13,3,PCP,PC20,0.847358322629103,Reference
13,3,PcaGrid,PC10,-0.00157395993655429,Reference
13,3,PcaGrid,PC20,0.00392565206987304,Reference
13,3,PcaHubert,PC10,0.976536653853194,Reference
13,3,PcaHubert,PC20,0.606591349083434,Reference
13,3,Quad,PC10,0.572079414229353,Proposed
13,3,Quad,PC20,0.577678547937636,Proposed
13,3,Shell,PC10,0.665648922413243,Proposed
13,3,Shell,PC20,0.557186451964673,Proposed
13,3,Winsor,PC10,0.627619601565434,Proposed
13,3,Winsor,PC20,0.671378437887992,Proposed
13,4,Ball,PC10,0.679080366562069,Proposed
13,4,Ball,PC20,0.691542415999427,Proposed
13,4,K's tau,PC10,0.979525450496516,Reference
13,4,K's tau,PC20,0.85783985152914,Reference
13,4,LR,PC10,0.726317825202874,Proposed
13,4,LR,PC20,0.605092057395406,Proposed
13,4,PCA,PC10,0.670747944417862,Reference
13,4,PCA,PC20,0.668829543104136,Reference
13,4,PCP,PC10,0.983417328773464,Reference
13,4,PCP,PC20,0.801535316106665,Reference
13,4,PcaGrid,PC10,0.000615887257562848,Reference
13,4,PcaGrid,PC20,6.24515429864301e-05,Reference
13,4,PcaHubert,PC10,0.810258577374181,Reference
13,4,PcaHubert,PC20,0.556238325795704,Reference
13,4,Quad,PC10,0.665842247685939,Proposed
13,4,Quad,PC20,0.616043389637729,Proposed
13,4,Shell,PC10,0.678816266095299,Proposed
13,4,Shell,PC20,0.533632302629411,Proposed
13,4,Winsor,PC10,0.578797010784476,Proposed
13,4,Winsor,PC20,0.668158421504649,Proposed
13,5,Ball,PC10,0.766135629453324,Proposed
13,5,Ball,PC20,0.558573619178149,Proposed
13,5,K's tau,PC10,0.98992428808477,Reference
13,5,K's tau,PC20,0.86502250126404,Reference
13,5,LR,PC10,0.871764466250123,Proposed
13,5,LR,PC20,0.59389483802152,Proposed
13,5,PCA,PC10,0.682352908449661,Reference
13,5,PCA,PC20,0.652976189983744,Reference
13,5,PCP,PC10,0.992858799119686,Reference
13,5,PCP,PC20,0.99394957793703,Reference
13,5,PcaGrid,PC10,0.00103354461729283,Reference
13,5,PcaGrid,PC20,0.00140235368645697,Reference
13,5,PcaHubert,PC10,0.986081869296543,Reference
13,5,PcaHubert,PC20,0.574855522530592,Reference
13,5,Quad,PC10,0.798811393387718,Proposed
13,5,Quad,PC20,0.640990842741804,Proposed
13,5,Shell,PC10,0.752506000608459,Proposed
13,5,Shell,PC20,0.552749659563691,Proposed
13,5,Winsor,PC10,0.703993738570501,Proposed
13,5,Winsor,PC20,0.651012092016298,Proposed
13,6,Ball,PC10,0.710017053254985,Proposed
13,6,Ball,PC20,0.718284048866881,Proposed
13,6,K's tau,PC10,0.796704839628357,Reference
13,6,K's tau,PC20,0.643342283267089,Reference
13,6,LR,PC10,0.718570138985747,Proposed
13,6,LR,PC20,0.602678292939722,Proposed
13,6,PCA,PC10,0.562266895213105,Reference
13,6,PCA,PC20,0.679303030817977,Reference
13,6,PCP,PC10,0.976533290332046,Reference
13,6,PCP,PC20,0.722357094103513,Reference
13,6,PcaGrid,PC10,-0.00128782885423451,Reference
13,6,PcaGrid,PC20,-0.00301129737085166,Reference
13,6,PcaHubert,PC10,0.729987440580924,Reference
13,6,PcaHubert,PC20,0.858767122400318,Reference
13,6,Quad,PC10,0.647783211127804,Proposed
13,6,Quad,PC20,0.657255703084484,Proposed
13,6,Shell,PC10,0.644121293769114,Proposed
13,6,Shell,PC20,0.634255237683652,Proposed
13,6,Winsor,PC10,0.656295073448407,Proposed
13,6,Winsor,PC20,0.563513256158704,Proposed
13,7,Ball,PC10,0.713842792717829,Proposed
13,7,Ball,PC20,0.566879644584153,Proposed
13,7,K's tau,PC10,0.831648677097327,Reference
13,7,K's tau,PC20,0.64899362614765,Reference
13,7,LR,PC10,0.815335268489114,Proposed
13,7,LR,PC20,0.711276506193623,Proposed
13,7,PCA,PC10,0.550258806589427,Reference
13,7,PCA,PC20,0.614063983639592,Reference
13,7,PCP,PC10,0.977248161366906,Reference
13,7,PCP,PC20,0.550747952829166,Reference
13,7,PcaGrid,PC10,0.00317187837350903,Reference
13,7,PcaGrid,PC20,-0.0018895016476774,Reference
13,7,PcaHubert,PC10,0.816356814909497,Reference
13,7,PcaHubert,PC20,0.52529814193196,Reference
13,7,Quad,PC10,0.760050626326878,Proposed
13,7,Quad,PC20,0.659610852932078,Proposed
13,7,Shell,PC10,0.622958032200797,Proposed
13,7,Shell,PC20,0.633246363965435,Proposed
13,7,Winsor,PC10,0.755490903767641,Proposed
13,7,Winsor,PC20,0.584265789720417,Proposed
13,8,Ball,PC10,0.979145269918586,Proposed
13,8,Ball,PC20,0.726836322682458,Proposed
13,8,K's tau,PC10,0.981037000877992,Reference
13,8,K's tau,PC20,0.982264299856255,Reference
13,8,LR,PC10,0.753076621579703,Proposed
13,8,LR,PC20,0.67906450304059,Proposed
13,8,PCA,PC10,0.709898475778578,Reference
13,8,PCA,PC20,0.735433341226924,Reference
13,8,PCP,PC10,0.976716946033631,Reference
13,8,PCP,PC20,0.639690539841124,Reference
13,8,PcaGrid,PC10,0.000520666947617948,Reference
13,8,PcaGrid,PC20,0.00322155851535285,Reference
13,8,PcaHubert,PC10,0.975551797250534,Reference
13,8,PcaHubert,PC20,0.642180670238449,Reference
13,8,Quad,PC10,0.784148148251474,Proposed
13,8,Quad,PC20,0.63130317717677,Proposed
13,8,Shell,PC10,0.726440938842879,Proposed
13,8,Shell,PC20,0.592025268346384,Proposed
13,8,Winsor,PC10,0.747905415123991,Proposed
13,8,Winsor,PC20,0.596249604994168,Proposed
13,9,Ball,PC10,0.732202321595978,Proposed
13,9,Ball,PC20,0.700062938231577,Proposed
13,9,K's tau,PC10,0.732173708381311,Reference
13,9,K's tau,PC20,0.709483418751351,Reference
13,9,LR,PC10,0.544408631918395,Proposed
13,9,LR,PC20,0.674918947382836,Proposed
13,9,PCA,PC10,0.596193737198398,Reference
13,9,PCA,PC20,0.671785795480419,Reference
13,9,PCP,PC10,0.970631881852558,Reference
13,9,PCP,PC20,0.60569566376311,Reference
13,9,PcaGrid,PC10,0.00123352492568589,Reference
13,9,PcaGrid,PC20,0.00933495321918703,Reference
13,9,PcaHubert,PC10,0.680406753609495,Reference
13,9,PcaHubert,PC20,0.645840465956098,Reference
13,9,Quad,PC10,0.575085735854094,Proposed
13,9,Quad,PC20,0.606786187709255,Proposed
13,9,Shell,PC10,0.539146178360542,Proposed
13,9,Shell,PC20,0.536028547027842,Proposed
13,9,Winsor,PC10,0.5908890915687,Proposed
13,9,Winsor,PC20,0.530151962510089,Proposed
13,10,Ball,PC10,0.848433009245069,Proposed
13,10,Ball,PC20,0.701435027889526,Proposed
13,10,K's tau,PC10,0.802697699358492,Reference
13,10,K's tau,PC20,0.72152894990705,Reference
13,10,LR,PC10,0.81435733358182,Proposed
13,10,LR,PC20,0.715090220266973,Proposed
13,10,PCA,PC10,0.702761984448405,Reference
13,10,PCA,PC20,0.700573008699772,Reference
13,10,PCP,PC10,0.969678746120423,Reference
13,10,PCP,PC20,0.709169582038483,Reference
13,10,PcaGrid,PC10,0.00452917308572277,Reference
13,10,PcaGrid,PC20,0.0099243271771185,Reference
13,10,PcaHubert,PC10,0.691822881759865,Reference
13,10,PcaHubert,PC20,0.596195037873201,Reference
13,10,Quad,PC10,0.741241815074379,Proposed
13,10,Quad,PC20,0.729482518428385,Proposed
13,10,Shell,PC10,0.714015653986451,Proposed
13,10,Shell,PC20,0.66281490224648,Proposed
13,10,Winsor,PC10,0.746829278235332,Proposed
13,10,Winsor,PC20,0.737015548358065,Proposed
14,1,Ball,PC10,0.61412754376081,Proposed
14,1,Ball,PC20,0.730908003696236,Proposed
14,1,K's tau,PC10,0.718715013671667,Reference
14,1,K's tau,PC20,0.738354257811126,Reference
14,1,LR,PC10,0.645491516059853,Proposed
14,1,LR,PC20,0.59367627018769,Proposed
14,1,PCA,PC10,0.548392838839126,Reference
14,1,PCA,PC20,0.644072147416481,Reference
14,1,PCP,PC10,0.983488295158049,Reference
14,1,PCP,PC20,0.608666008213634,Reference
14,1,PcaGrid,PC10,0.000679686008406994,Reference
14,1,PcaGrid,PC20,0.006180468519815,Reference
14,1,PcaHubert,PC10,0.709456826069901,Reference
14,1,PcaHubert,PC20,0.646095171398801,Reference
14,1,Quad,PC10,0.70821097939029,Proposed
14,1,Quad,PC20,0.656958578101362,Proposed
14,1,Shell,PC10,0.618740656307927,Proposed
14,1,Shell,PC20,0.587181465735456,Proposed
14,1,Winsor,PC10,0.581655480449563,Proposed
14,1,Winsor,PC20,0.596884846437698,Proposed
14,2,Ball,PC10,0.674786169433251,Proposed
14,2,Ball,PC20,0.717046537504045,Proposed
14,2,K's tau,PC10,0.659386695927393,Reference
14,2,K's tau,PC20,0.740285332624835,Reference
14,2,LR,PC10,0.739824893335299,Proposed
14,2,LR,PC20,0.634074999027515,Proposed
14,2,PCA,PC10,0.648160730809189,Reference
14,2,PCA,PC20,0.628301721705538,Reference
14,2,PCP,PC10,0.989285026640205,Reference
14,2,PCP,PC20,0.563649550665295,Reference
14,2,PcaGrid,PC10,0.00402469055544452,Reference
14,2,PcaGrid,PC20,0.00588075817123133,Reference
14,2,PcaHubert,PC10,0.734175784531826,Reference
14,2,PcaHubert,PC20,0.740345207261809,Reference
14,2,Quad,PC10,0.753165314314875,Proposed
14,2,Quad,PC20,0.629001752748671,Proposed
14,2,Shell,PC10,0.725598165353544,Proposed
14,2,Shell,PC20,0.641388944385104,Proposed
14,2,Winsor,PC10,0.718733316045277,Proposed
14,2,Winsor,PC20,0.629128001563919,Proposed
14,3,Ball,PC10,0.777167772857388,Proposed
14,3,Ball,PC20,0.757675178615151,Proposed
14,3,K's tau,PC10,0.78654756318192,Reference
14,3,K's tau,PC20,0.852712911015659,Reference
14,3,LR,PC10,0.771516814614625,Proposed
14,3,LR,PC20,0.71151770023884,Proposed
14,3,PCA,PC10,0.798572883051219,Reference
14,3,PCA,PC20,0.670986106530242,Reference
14,3,PCP,PC10,0.985384228527649,Reference
14,3,PCP,PC20,0.846385897660778,Reference
14,3,PcaGrid,PC10,0.00494824675418517,Reference
14,3,PcaGrid,PC20,0.000888991194352427,Reference
14,3,PcaHubert,PC10,0.975287391546434,Reference
14,3,PcaHubert,PC20,0.728814332617257,Reference
14,3,Quad,PC10,0.65630594327286,Proposed
14,3,Quad,PC20,0.638057176019477,Proposed
14,3,Shell,PC10,0.648864832135276,Proposed
14,3,Shell,PC20,0.649703047187331,Proposed
14,3,Winsor,PC10,0.696416618807246,Proposed
14,3,Winsor,PC20,0.768599689212109,Proposed
14,4,Ball,PC10,0.980854023654893,Proposed
14,4,Ball,PC20,0.667515600686892,Proposed
14,4,K's tau,PC10,0.979525450496516,Reference
14,4,K's tau,PC20,0.981081143834977,Reference
14,4,LR,PC10,0.98123263870491,Proposed
14,4,LR,PC20,0.69522271199396,Proposed
14,4,PCA,PC10,0.660951553915781,Reference
14,4,PCA,PC20,0.658052233560752,Reference
14,4,PCP,PC10,0.98499380231353,Reference
14,4,PCP,PC20,0.631184478556887,Reference
