BaseID,Replicate,ParamID,Condition,dropout_mid,doublet_frac,cell_frac,meanlog,Method,PC,AbsoluteCosine
1,10,12,shift,,,0.02,2,Winsor,16,0.986323780376447
1,10,12,shift,,,0.02,2,Winsor,17,0.976757580201781
1,10,12,shift,,,0.02,2,Winsor,18,0.983751029889924
1,10,12,shift,,,0.02,2,Winsor,19,0.979668439079337
1,10,12,shift,,,0.02,2,Winsor,20,0.994790190739445
1,1,13,shift,,,0.04,2,Ball,1,0.999822074271067
1,1,13,shift,,,0.04,2,Ball,2,0.999892462344944
1,1,13,shift,,,0.04,2,Ball,3,0.999828725875447
1,1,13,shift,,,0.04,2,Ball,4,0.999568910212816
1,1,13,shift,,,0.04,2,Ball,5,0.999355049418571
1,1,13,shift,,,0.04,2,Ball,6,0.996546487321822
1,1,13,shift,,,0.04,2,Ball,7,0.992328894931346
1,1,13,shift,,,0.04,2,Ball,8,0.992790786296391
1,1,13,shift,,,0.04,2,Ball,9,0.993813301565774
1,1,13,shift,,,0.04,2,Ball,10,0.980719038483181
1,1,13,shift,,,0.04,2,Ball,11,0.985972178492189
1,1,13,shift,,,0.04,2,Ball,12,0.979823738199535
1,1,13,shift,,,0.04,2,Ball,13,0.98962641073989
1,1,13,shift,,,0.04,2,Ball,14,0.968997362545717
1,1,13,shift,,,0.04,2,Ball,15,0.969293850696089
1,1,13,shift,,,0.04,2,Ball,16,0.957662032601173
1,1,13,shift,,,0.04,2,Ball,17,0.615196149793207
1,1,13,shift,,,0.04,2,Ball,18,0.305791270220192
1,1,13,shift,,,0.04,2,Ball,19,0.612955317581828
1,1,13,shift,,,0.04,2,Ball,20,0.947958722570243
1,1,13,shift,,,0.04,2,K's tau,1,0.99983220565593
1,1,13,shift,,,0.04,2,K's tau,2,0.999897995341139
1,1,13,shift,,,0.04,2,K's tau,3,0.999845114572099
1,1,13,shift,,,0.04,2,K's tau,4,0.999592229268103
1,1,13,shift,,,0.04,2,K's tau,5,0.99936759502524
1,1,13,shift,,,0.04,2,K's tau,6,0.99666250423019
1,1,13,shift,,,0.04,2,K's tau,7,0.991201232841903
1,1,13,shift,,,0.04,2,K's tau,8,0.99066411397601
1,1,13,shift,,,0.04,2,K's tau,9,0.989784226797721
1,1,13,shift,,,0.04,2,K's tau,10,0.949693257575824
1,1,13,shift,,,0.04,2,K's tau,11,0.944853810465798
1,1,13,shift,,,0.04,2,K's tau,12,0.953222502889677
1,1,13,shift,,,0.04,2,K's tau,13,0.956026552453807
1,1,13,shift,,,0.04,2,K's tau,14,0.987290429232111
1,1,13,shift,,,0.04,2,K's tau,15,0.964328867545441
1,1,13,shift,,,0.04,2,K's tau,16,0.967703220928557
1,1,13,shift,,,0.04,2,K's tau,17,0.960107642405473
1,1,13,shift,,,0.04,2,K's tau,18,0.961713815158719
1,1,13,shift,,,0.04,2,K's tau,19,0.944959240409379
1,1,13,shift,,,0.04,2,K's tau,20,0.794032922606748
1,1,13,shift,,,0.04,2,LR,1,0.999829311213042
1,1,13,shift,,,0.04,2,LR,2,0.999894997605429
1,1,13,shift,,,0.04,2,LR,3,0.99983004202768
1,1,13,shift,,,0.04,2,LR,4,0.999580549881175
1,1,13,shift,,,0.04,2,LR,5,0.999351421168212
1,1,13,shift,,,0.04,2,LR,6,0.99658355820678
1,1,13,shift,,,0.04,2,LR,7,0.992520430820512
1,1,13,shift,,,0.04,2,LR,8,0.993552023528684
1,1,13,shift,,,0.04,2,LR,9,0.990367793409911
1,1,13,shift,,,0.04,2,LR,10,0.971820546894576
1,1,13,shift,,,0.04,2,LR,11,0.677322920708872
1,1,13,shift,,,0.04,2,LR,12,0.681719594143995
1,1,13,shift,,,0.04,2,LR,13,0.981068097943855
1,1,13,shift,,,0.04,2,LR,14,0.970885446542519
1,1,13,shift,,,0.04,2,LR,15,0.962962178722981
1,1,13,shift,,,0.04,2,LR,16,0.943852442474699
1,1,13,shift,,,0.04,2,LR,17,0.923946873075679
1,1,13,shift,,,0.04,2,LR,18,0.859032115782716
1,1,13,shift,,,0.04,2,LR,19,0.80841641041204
1,1,13,shift,,,0.04,2,LR,20,0.904199293929704
1,1,13,shift,,,0.04,2,PCA,1,0.999840191491624
1,1,13,shift,,,0.04,2,PCA,2,0.999897301253989
1,1,13,shift,,,0.04,2,PCA,3,0.999839956712455
1,1,13,shift,,,0.04,2,PCA,4,0.999609320095266
1,1,13,shift,,,0.04,2,PCA,5,0.999326857225078
1,1,13,shift,,,0.04,2,PCA,6,0.98127820394987
1,1,13,shift,,,0.04,2,PCA,7,0.967270394735859
1,1,13,shift,,,0.04,2,PCA,8,0.973896441325805
1,1,13,shift,,,0.04,2,PCA,9,0.978379744226182
1,1,13,shift,,,0.04,2,PCA,10,0.96962905599529
1,1,13,shift,,,0.04,2,PCA,11,0.960054815192548
1,1,13,shift,,,0.04,2,PCA,12,0.892552125067178
1,1,13,shift,,,0.04,2,PCA,13,0.881547943840032
1,1,13,shift,,,0.04,2,PCA,14,0.971506808191192
1,1,13,shift,,,0.04,2,PCA,15,0.958126218086245
1,1,13,shift,,,0.04,2,PCA,16,0.388400328487653
1,1,13,shift,,,0.04,2,PCA,17,0.397229667020236
1,1,13,shift,,,0.04,2,PCA,18,0.702574181747047
1,1,13,shift,,,0.04,2,PCA,19,0.699029622499765
1,1,13,shift,,,0.04,2,PCA,20,0.964743354133262
1,1,13,shift,,,0.04,2,PCP,1,0.999990263409575
1,1,13,shift,,,0.04,2,PCP,2,0.999878152507389
1,1,13,shift,,,0.04,2,PCP,3,0.999822001872936
1,1,13,shift,,,0.04,2,PCP,4,0.999777639121952
1,1,13,shift,,,0.04,2,PCP,5,0.99933251120535
1,1,13,shift,,,0.04,2,PCP,6,0.998717632407228
1,1,13,shift,,,0.04,2,PCP,7,0.987034339751078
1,1,13,shift,,,0.04,2,PCP,8,0.979477291092539
1,1,13,shift,,,0.04,2,PCP,9,0.98833078600627
1,1,13,shift,,,0.04,2,PCP,10,0.989204150267207
1,1,13,shift,,,0.04,2,PCP,11,0.97084880421913
1,1,13,shift,,,0.04,2,PCP,12,0.984638421516908
1,1,13,shift,,,0.04,2,PCP,13,0.952965874050002
1,1,13,shift,,,0.04,2,PCP,14,0.968155646348247
1,1,13,shift,,,0.04,2,PCP,15,0.984665286699019
1,1,13,shift,,,0.04,2,PCP,16,0.983008440158934
1,1,13,shift,,,0.04,2,PCP,17,0.989813130330735
1,1,13,shift,,,0.04,2,PCP,18,0.991293546737586
1,1,13,shift,,,0.04,2,PCP,19,0.971167398532381
1,1,13,shift,,,0.04,2,PCP,20,0.972673864967482
1,1,13,shift,,,0.04,2,PcaGrid,1,0.953745206129477
1,1,13,shift,,,0.04,2,PcaGrid,2,0.908649137339992
1,1,13,shift,,,0.04,2,PcaGrid,3,0.981899849236976
1,1,13,shift,,,0.04,2,PcaGrid,4,0.962047722122764
1,1,13,shift,,,0.04,2,PcaGrid,5,0.000901891643386628
1,1,13,shift,,,0.04,2,PcaGrid,6,0.015404458040746
1,1,13,shift,,,0.04,2,PcaGrid,7,0.000474291021217106
1,1,13,shift,,,0.04,2,PcaGrid,8,0.000105092526835766
1,1,13,shift,,,0.04,2,PcaGrid,9,0.000821058458179437
1,1,13,shift,,,0.04,2,PcaGrid,10,0.000247811997313453
1,1,13,shift,,,0.04,2,PcaGrid,11,0.000393618631043968
1,1,13,shift,,,0.04,2,PcaGrid,12,0.00649505530998793
1,1,13,shift,,,0.04,2,PcaGrid,13,0.00173940474928053
1,1,13,shift,,,0.04,2,PcaGrid,14,0.0172745265787572
1,1,13,shift,,,0.04,2,PcaGrid,15,0.99553812263365
1,1,13,shift,,,0.04,2,PcaGrid,16,0.00439996615572922
1,1,13,shift,,,0.04,2,PcaGrid,17,1.7402666215327e-05
1,1,13,shift,,,0.04,2,PcaGrid,18,0.000136052410088124
1,1,13,shift,,,0.04,2,PcaGrid,19,0.000117648197785722
1,1,13,shift,,,0.04,2,PcaGrid,20,0.000202499191792744
1,1,13,shift,,,0.04,2,PcaHubert,1,0.999551947312979
1,1,13,shift,,,0.04,2,PcaHubert,2,0.999639459313658
1,1,13,shift,,,0.04,2,PcaHubert,3,0.999492235987718
1,1,13,shift,,,0.04,2,PcaHubert,4,0.998021635354038
1,1,13,shift,,,0.04,2,PcaHubert,5,0.989557558609803
1,1,13,shift,,,0.04,2,PcaHubert,6,0.982408707771618
1,1,13,shift,,,0.04,2,PcaHubert,7,0.960665271792658
1,1,13,shift,,,0.04,2,PcaHubert,8,0.898272927157117
1,1,13,shift,,,0.04,2,PcaHubert,9,0.887428897986916
1,1,13,shift,,,0.04,2,PcaHubert,10,0.877504838920924
1,1,13,shift,,,0.04,2,PcaHubert,11,0.672547372240937
1,1,13,shift,,,0.04,2,PcaHubert,12,0.778528784876397
1,1,13,shift,,,0.04,2,PcaHubert,13,0.974107321734042
1,1,13,shift,,,0.04,2,PcaHubert,14,0.963102216730683
1,1,13,shift,,,0.04,2,PcaHubert,15,0.929862857891944
1,1,13,shift,,,0.04,2,PcaHubert,16,0.786777508872047
1,1,13,shift,,,0.04,2,PcaHubert,17,0.669893710230398
1,1,13,shift,,,0.04,2,PcaHubert,18,0.755255231638345
1,1,13,shift,,,0.04,2,PcaHubert,19,0.873838605491127
1,1,13,shift,,,0.04,2,PcaHubert,20,0.950068483113646
1,1,13,shift,,,0.04,2,Quad,1,0.999838438661708
1,1,13,shift,,,0.04,2,Quad,2,0.999897124016144
1,1,13,shift,,,0.04,2,Quad,3,0.999837322757879
1,1,13,shift,,,0.04,2,Quad,4,0.999602526054672
1,1,13,shift,,,0.04,2,Quad,5,0.999334621703412
1,1,13,shift,,,0.04,2,Quad,6,0.987914603759924
1,1,13,shift,,,0.04,2,Quad,7,0.986831808242806
1,1,13,shift,,,0.04,2,Quad,8,0.938192545004532
1,1,13,shift,,,0.04,2,Quad,9,0.939091161611606
1,1,13,shift,,,0.04,2,Quad,10,0.989462838585937
1,1,13,shift,,,0.04,2,Quad,11,0.981067175215443
1,1,13,shift,,,0.04,2,Quad,12,0.99324930505456
1,1,13,shift,,,0.04,2,Quad,13,0.980138688497949
1,1,13,shift,,,0.04,2,Quad,14,0.979279736885442
1,1,13,shift,,,0.04,2,Quad,15,0.952633952401434
1,1,13,shift,,,0.04,2,Quad,16,0.962756845057944
1,1,13,shift,,,0.04,2,Quad,17,0.905138802725161
1,1,13,shift,,,0.04,2,Quad,18,0.258739649025883
1,1,13,shift,,,0.04,2,Quad,19,0.191931431989511
1,1,13,shift,,,0.04,2,Quad,20,0.969888025121465
1,1,13,shift,,,0.04,2,Shell,1,0.999830316977877
1,1,13,shift,,,0.04,2,Shell,2,0.999894054566181
1,1,13,shift,,,0.04,2,Shell,3,0.999822162823903
1,1,13,shift,,,0.04,2,Shell,4,0.999570089178429
1,1,13,shift,,,0.04,2,Shell,5,0.999316232326018
1,1,13,shift,,,0.04,2,Shell,6,0.99105925267262
1,1,13,shift,,,0.04,2,Shell,7,0.987574359652134
1,1,13,shift,,,0.04,2,Shell,8,0.992204332301947
1,1,13,shift,,,0.04,2,Shell,9,0.986464729069723
1,1,13,shift,,,0.04,2,Shell,10,0.970618674633165
1,1,13,shift,,,0.04,2,Shell,11,0.803823431043673
1,1,13,shift,,,0.04,2,Shell,12,0.810601512526187
1,1,13,shift,,,0.04,2,Shell,13,0.962657076202281
1,1,13,shift,,,0.04,2,Shell,14,0.956215948289935
1,1,13,shift,,,0.04,2,Shell,15,0.964319380070369
1,1,13,shift,,,0.04,2,Shell,16,0.927235914472469
1,1,13,shift,,,0.04,2,Shell,17,0.699035581801169
1,1,13,shift,,,0.04,2,Shell,18,0.664752695652636
1,1,13,shift,,,0.04,2,Shell,19,0.913624447266542
1,1,13,shift,,,0.04,2,Shell,20,0.896697694889412
1,1,13,shift,,,0.04,2,Winsor,1,0.999839280810154
1,1,13,shift,,,0.04,2,Winsor,2,0.99989722505738
1,1,13,shift,,,0.04,2,Winsor,3,0.999838585727506
1,1,13,shift,,,0.04,2,Winsor,4,0.999605702242463
1,1,13,shift,,,0.04,2,Winsor,5,0.999331460386712
1,1,13,shift,,,0.04,2,Winsor,6,0.988075698484894
1,1,13,shift,,,0.04,2,Winsor,7,0.988915730590826
1,1,13,shift,,,0.04,2,Winsor,8,0.94736881519911
1,1,13,shift,,,0.04,2,Winsor,9,0.943713838619439
1,1,13,shift,,,0.04,2,Winsor,10,0.99007191350688
1,1,13,shift,,,0.04,2,Winsor,11,0.98578760254295
1,1,13,shift,,,0.04,2,Winsor,12,0.99370765510529
1,1,13,shift,,,0.04,2,Winsor,13,0.98121759874245
1,1,13,shift,,,0.04,2,Winsor,14,0.980506266041379
1,1,13,shift,,,0.04,2,Winsor,15,0.973546785358922
1,1,13,shift,,,0.04,2,Winsor,16,0.984399574135095
1,1,13,shift,,,0.04,2,Winsor,17,0.943349028075579
1,1,13,shift,,,0.04,2,Winsor,18,0.0883575536148088
1,1,13,shift,,,0.04,2,Winsor,19,0.112241885247892
1,1,13,shift,,,0.04,2,Winsor,20,0.978379543075115
1,2,13,shift,,,0.04,2,Ball,1,0.999871087195435
1,2,13,shift,,,0.04,2,Ball,2,0.999915677029163
1,2,13,shift,,,0.04,2,Ball,3,0.999867966544666
1,2,13,shift,,,0.04,2,Ball,4,0.999832092409567
1,2,13,shift,,,0.04,2,Ball,5,0.999371309162747
1,2,13,shift,,,0.04,2,Ball,6,0.998115021262837
1,2,13,shift,,,0.04,2,Ball,7,0.863915646106134
1,2,13,shift,,,0.04,2,Ball,8,0.86281913958232
1,2,13,shift,,,0.04,2,Ball,9,0.99504366452825
1,2,13,shift,,,0.04,2,Ball,10,0.983791034823962
1,2,13,shift,,,0.04,2,Ball,11,0.96938104799064
1,2,13,shift,,,0.04,2,Ball,12,0.893562669645698
1,2,13,shift,,,0.04,2,Ball,13,0.878289020164376
1,2,13,shift,,,0.04,2,Ball,14,0.965629311693163
1,2,13,shift,,,0.04,2,Ball,15,0.977652744600987
1,2,13,shift,,,0.04,2,Ball,16,0.968087607091045
1,2,13,shift,,,0.04,2,Ball,17,0.963330788489677
1,2,13,shift,,,0.04,2,Ball,18,0.966750912936078
1,2,13,shift,,,0.04,2,Ball,19,0.978338483952327
1,2,13,shift,,,0.04,2,Ball,20,0.965346958941852
1,2,13,shift,,,0.04,2,K's tau,1,0.999882268950035
1,2,13,shift,,,0.04,2,K's tau,2,0.999919445446586
1,2,13,shift,,,0.04,2,K's tau,3,0.999875104618587
1,2,13,shift,,,0.04,2,K's tau,4,0.999839997300415
1,2,13,shift,,,0.04,2,K's tau,5,0.999337175081158
1,2,13,shift,,,0.04,2,K's tau,6,0.998142442278678
1,2,13,shift,,,0.04,2,K's tau,7,0.778300055573493
1,2,13,shift,,,0.04,2,K's tau,8,0.777196255026771
1,2,13,shift,,,0.04,2,K's tau,9,0.990216776199339
1,2,13,shift,,,0.04,2,K's tau,10,0.983080415493907
1,2,13,shift,,,0.04,2,K's tau,11,0.984854036193646
1,2,13,shift,,,0.04,2,K's tau,12,0.98317292950016
1,2,13,shift,,,0.04,2,K's tau,13,0.943538349422971
1,2,13,shift,,,0.04,2,K's tau,14,0.926544491973189
1,2,13,shift,,,0.04,2,K's tau,15,0.914692708388884
1,2,13,shift,,,0.04,2,K's tau,16,0.957913149995132
1,2,13,shift,,,0.04,2,K's tau,17,0.986517677416989
1,2,13,shift,,,0.04,2,K's tau,18,0.978465709417715
1,2,13,shift,,,0.04,2,K's tau,19,0.964344091609804
1,2,13,shift,,,0.04,2,K's tau,20,0.965378633961625
1,2,13,shift,,,0.04,2,LR,1,0.999873784779853
1,2,13,shift,,,0.04,2,LR,2,0.999915850133935
1,2,13,shift,,,0.04,2,LR,3,0.999870652986169
1,2,13,shift,,,0.04,2,LR,4,0.999835282394224
1,2,13,shift,,,0.04,2,LR,5,0.999376106321314
1,2,13,shift,,,0.04,2,LR,6,0.997835356997226
1,2,13,shift,,,0.04,2,LR,7,0.996309303131938
1,2,13,shift,,,0.04,2,LR,8,0.994741685527342
1,2,13,shift,,,0.04,2,LR,9,0.993395996106597
1,2,13,shift,,,0.04,2,LR,10,0.979125153421908
1,2,13,shift,,,0.04,2,LR,11,0.984048460737248
1,2,13,shift,,,0.04,2,LR,12,0.757079812628516
1,2,13,shift,,,0.04,2,LR,13,0.706226869553933
1,2,13,shift,,,0.04,2,LR,14,0.929872816573786
1,2,13,shift,,,0.04,2,LR,15,0.962373884419703
1,2,13,shift,,,0.04,2,LR,16,0.959234951173442
1,2,13,shift,,,0.04,2,LR,17,0.975144581073613
1,2,13,shift,,,0.04,2,LR,18,0.977467593653244
1,2,13,shift,,,0.04,2,LR,19,0.986514611984951
1,2,13,shift,,,0.04,2,LR,20,0.988651587217073
1,2,13,shift,,,0.04,2,PCA,1,0.999880511537548
1,2,13,shift,,,0.04,2,PCA,2,0.999916073652757
1,2,13,shift,,,0.04,2,PCA,3,0.999874356212624
1,2,13,shift,,,0.04,2,PCA,4,0.999840774426232
1,2,13,shift,,,0.04,2,PCA,5,0.999344763255652
1,2,13,shift,,,0.04,2,PCA,6,0.995442924703792
1,2,13,shift,,,0.04,2,PCA,7,0.990822672747279
1,2,13,shift,,,0.04,2,PCA,8,0.992055765977583
1,2,13,shift,,,0.04,2,PCA,9,0.989879789947343
1,2,13,shift,,,0.04,2,PCA,10,0.985453175232428
1,2,13,shift,,,0.04,2,PCA,11,0.970421630284447
1,2,13,shift,,,0.04,2,PCA,12,0.904492740948848
1,2,13,shift,,,0.04,2,PCA,13,0.901013563519261
1,2,13,shift,,,0.04,2,PCA,14,0.974519979849659
1,2,13,shift,,,0.04,2,PCA,15,0.971257138180807
1,2,13,shift,,,0.04,2,PCA,16,0.990674353228749
1,2,13,shift,,,0.04,2,PCA,17,0.980265939507564
1,2,13,shift,,,0.04,2,PCA,18,0.971095290755271
1,2,13,shift,,,0.04,2,PCA,19,0.969767503704703
1,2,13,shift,,,0.04,2,PCA,20,0.978168144755718
1,2,13,shift,,,0.04,2,PCP,1,0.999992494843692
1,2,13,shift,,,0.04,2,PCP,2,0.999875364426102
1,2,13,shift,,,0.04,2,PCP,3,0.999864865885807
1,2,13,shift,,,0.04,2,PCP,4,0.999805808810709
1,2,13,shift,,,0.04,2,PCP,5,0.999680831249089
1,2,13,shift,,,0.04,2,PCP,6,0.998861292014574
1,2,13,shift,,,0.04,2,PCP,7,0.99745885069124
1,2,13,shift,,,0.04,2,PCP,8,0.994515382241306
1,2,13,shift,,,0.04,2,PCP,9,0.985508584959929
1,2,13,shift,,,0.04,2,PCP,10,0.985593946856034
1,2,13,shift,,,0.04,2,PCP,11,0.98788539769949
1,2,13,shift,,,0.04,2,PCP,12,0.980424148110163
1,2,13,shift,,,0.04,2,PCP,13,0.943852258509327
1,2,13,shift,,,0.04,2,PCP,14,0.93656293830742
1,2,13,shift,,,0.04,2,PCP,15,0.991075502426735
1,2,13,shift,,,0.04,2,PCP,16,0.987033615742669
1,2,13,shift,,,0.04,2,PCP,17,0.978765724725449
1,2,13,shift,,,0.04,2,PCP,18,0.972700258212756
1,2,13,shift,,,0.04,2,PCP,19,0.214826820954086
1,2,13,shift,,,0.04,2,PCP,20,0.2221812546131
1,2,13,shift,,,0.04,2,PcaGrid,1,0.972585405719208
1,2,13,shift,,,0.04,2,PcaGrid,2,0.90771929741423
1,2,13,shift,,,0.04,2,PcaGrid,3,0.000163797150487202
1,2,13,shift,,,0.04,2,PcaGrid,4,8.39720947929692e-05
1,2,13,shift,,,0.04,2,PcaGrid,5,0.00544295174699807
1,2,13,shift,,,0.04,2,PcaGrid,6,0.000790412574972546
1,2,13,shift,,,0.04,2,PcaGrid,7,0.000865349647229874
1,2,13,shift,,,0.04,2,PcaGrid,8,2.7769255563565e-05
1,2,13,shift,,,0.04,2,PcaGrid,9,0.00022101578959978
1,2,13,shift,,,0.04,2,PcaGrid,10,0.918929868629539
1,2,13,shift,,,0.04,2,PcaGrid,11,1.80644373954297e-05
1,2,13,shift,,,0.04,2,PcaGrid,12,0.000429230652070536
1,2,13,shift,,,0.04,2,PcaGrid,13,0.000821563165908916
1,2,13,shift,,,0.04,2,PcaGrid,14,0.000114099485275765
1,2,13,shift,,,0.04,2,PcaGrid,15,0.000881254008258067
1,2,13,shift,,,0.04,2,PcaGrid,16,0.922667926838452
1,2,13,shift,,,0.04,2,PcaGrid,17,7.87813641533396e-06
1,2,13,shift,,,0.04,2,PcaGrid,18,0.00150749360431622
1,2,13,shift,,,0.04,2,PcaGrid,19,0.00351716972856873
1,2,13,shift,,,0.04,2,PcaGrid,20,0.000606347024182894
1,2,13,shift,,,0.04,2,PcaHubert,1,0.998185268399313
1,2,13,shift,,,0.04,2,PcaHubert,2,0.998074481719753
1,2,13,shift,,,0.04,2,PcaHubert,3,0.99699657040458
1,2,13,shift,,,0.04,2,PcaHubert,4,0.9975334772993
1,2,13,shift,,,0.04,2,PcaHubert,5,0.877491998510612
1,2,13,shift,,,0.04,2,PcaHubert,6,0.729810683059722
1,2,13,shift,,,0.04,2,PcaHubert,7,0.427120817285432
1,2,13,shift,,,0.04,2,PcaHubert,8,0.547809756628938
1,2,13,shift,,,0.04,2,PcaHubert,9,0.647589044321611
1,2,13,shift,,,0.04,2,PcaHubert,10,0.349986533601526
1,2,13,shift,,,0.04,2,PcaHubert,11,0.377895818854702
1,2,13,shift,,,0.04,2,PcaHubert,12,0.561489140329748
1,2,13,shift,,,0.04,2,PcaHubert,13,0.465236323221125
1,2,13,shift,,,0.04,2,PcaHubert,14,0.472076716035765
1,2,13,shift,,,0.04,2,PcaHubert,15,0.545884225958121
1,2,13,shift,,,0.04,2,PcaHubert,16,0.396834414666083
1,2,13,shift,,,0.04,2,PcaHubert,17,0.52114051073171
1,2,13,shift,,,0.04,2,PcaHubert,18,0.360720836383058
1,2,13,shift,,,0.04,2,PcaHubert,19,0.619325783465317
1,2,13,shift,,,0.04,2,PcaHubert,20,0.831297887397899
1,2,13,shift,,,0.04,2,Quad,1,0.999879543682189
1,2,13,shift,,,0.04,2,Quad,2,0.999916112103966
1,2,13,shift,,,0.04,2,Quad,3,0.999874389345484
1,2,13,shift,,,0.04,2,Quad,4,0.999840350357639
1,2,13,shift,,,0.04,2,Quad,5,0.999363837375861
1,2,13,shift,,,0.04,2,Quad,6,0.996621451245097
1,2,13,shift,,,0.04,2,Quad,7,0.992966716325276
1,2,13,shift,,,0.04,2,Quad,8,0.985849987041223
1,2,13,shift,,,0.04,2,Quad,9,0.983723146561003
1,2,13,shift,,,0.04,2,Quad,10,0.980733398442124
1,2,13,shift,,,0.04,2,Quad,11,0.915909217622443
1,2,13,shift,,,0.04,2,Quad,12,0.935136933485659
1,2,13,shift,,,0.04,2,Quad,13,0.934634781706996
1,2,13,shift,,,0.04,2,Quad,14,0.978581023518701
1,2,13,shift,,,0.04,2,Quad,15,0.977933571204882
1,2,13,shift,,,0.04,2,Quad,16,0.987495086871001
1,2,13,shift,,,0.04,2,Quad,17,0.976783943886794
1,2,13,shift,,,0.04,2,Quad,18,0.972870745980163
1,2,13,shift,,,0.04,2,Quad,19,0.98576241422966
1,2,13,shift,,,0.04,2,Quad,20,0.9904166189605
1,2,13,shift,,,0.04,2,Shell,1,0.999872245053405
1,2,13,shift,,,0.04,2,Shell,2,0.999911947209445
1,2,13,shift,,,0.04,2,Shell,3,0.999866819182404
1,2,13,shift,,,0.04,2,Shell,4,0.999829648977883
1,2,13,shift,,,0.04,2,Shell,5,0.999367850486143
1,2,13,shift,,,0.04,2,Shell,6,0.996997884697597
1,2,13,shift,,,0.04,2,Shell,7,0.99521717815465
1,2,13,shift,,,0.04,2,Shell,8,0.991435091927142
1,2,13,shift,,,0.04,2,Shell,9,0.991289066920305
1,2,13,shift,,,0.04,2,Shell,10,0.975159902697645
1,2,13,shift,,,0.04,2,Shell,11,0.96716204950761
1,2,13,shift,,,0.04,2,Shell,12,0.7632808483608
1,2,13,shift,,,0.04,2,Shell,13,0.768535380521716
1,2,13,shift,,,0.04,2,Shell,14,0.986976340840508
1,2,13,shift,,,0.04,2,Shell,15,0.955658772755149
1,2,13,shift,,,0.04,2,Shell,16,0.949296007668081
1,2,13,shift,,,0.04,2,Shell,17,0.976119264903389
1,2,13,shift,,,0.04,2,Shell,18,0.975185579878982
1,2,13,shift,,,0.04,2,Shell,19,0.980876157346938
1,2,13,shift,,,0.04,2,Shell,20,0.985902960119047
1,2,13,shift,,,0.04,2,Winsor,1,0.999880065996718
1,2,13,shift,,,0.04,2,Winsor,2,0.999916116597297
1,2,13,shift,,,0.04,2,Winsor,3,0.999874528988534
1,2,13,shift,,,0.04,2,Winsor,4,0.999840694431781
1,2,13,shift,,,0.04,2,Winsor,5,0.999358005331873
1,2,13,shift,,,0.04,2,Winsor,6,0.996257904109323
1,2,13,shift,,,0.04,2,Winsor,7,0.991916656183591
1,2,13,shift,,,0.04,2,Winsor,8,0.993687372073954
1,2,13,shift,,,0.04,2,Winsor,9,0.990138061000616
1,2,13,shift,,,0.04,2,Winsor,10,0.963131850063358
1,2,13,shift,,,0.04,2,Winsor,11,0.91395693151947
1,2,13,shift,,,0.04,2,Winsor,12,0.88881579397772
1,2,13,shift,,,0.04,2,Winsor,13,0.88504448097808
1,2,13,shift,,,0.04,2,Winsor,14,0.98173279046922
1,2,13,shift,,,0.04,2,Winsor,15,0.982225393598077
1,2,13,shift,,,0.04,2,Winsor,16,0.984981418140241
1,2,13,shift,,,0.04,2,Winsor,17,0.950328652410495
1,2,13,shift,,,0.04,2,Winsor,18,0.93770439860795
1,2,13,shift,,,0.04,2,Winsor,19,0.977241192739957
1,2,13,shift,,,0.04,2,Winsor,20,0.988193134303885
1,3,13,shift,,,0.04,2,Ball,1,0.999829392192868
1,3,13,shift,,,0.04,2,Ball,2,0.999889622138081
1,3,13,shift,,,0.04,2,Ball,3,0.999821918563218
1,3,13,shift,,,0.04,2,Ball,4,0.999502491078108
1,3,13,shift,,,0.04,2,Ball,5,0.998352648293152
1,3,13,shift,,,0.04,2,Ball,6,0.997626754154927
1,3,13,shift,,,0.04,2,Ball,7,0.998016142456689
1,3,13,shift,,,0.04,2,Ball,8,0.995082673782506
1,3,13,shift,,,0.04,2,Ball,9,0.985918759539168
1,3,13,shift,,,0.04,2,Ball,10,0.975398724282213
1,3,13,shift,,,0.04,2,Ball,11,0.833323705239456
1,3,13,shift,,,0.04,2,Ball,12,0.837953931417598
1,3,13,shift,,,0.04,2,Ball,13,0.931103727111483
1,3,13,shift,,,0.04,2,Ball,14,0.948189146666078
1,3,13,shift,,,0.04,2,Ball,15,0.769905087407347
1,3,13,shift,,,0.04,2,Ball,16,0.780992270453434
1,3,13,shift,,,0.04,2,Ball,17,0.603612682733114
1,3,13,shift,,,0.04,2,Ball,18,0.563126835203775
1,3,13,shift,,,0.04,2,Ball,19,0.963252535097217
1,3,13,shift,,,0.04,2,Ball,20,0.897445963147574
1,3,13,shift,,,0.04,2,K's tau,1,0.999839721435783
1,3,13,shift,,,0.04,2,K's tau,2,0.999885618081644
1,3,13,shift,,,0.04,2,K's tau,3,0.999830064947177
1,3,13,shift,,,0.04,2,K's tau,4,0.999529746479542
1,3,13,shift,,,0.04,2,K's tau,5,0.998383194195471
1,3,13,shift,,,0.04,2,K's tau,6,0.996722404853669
1,3,13,shift,,,0.04,2,K's tau,7,0.997524794345127
1,3,13,shift,,,0.04,2,K's tau,8,0.994449074945796
1,3,13,shift,,,0.04,2,K's tau,9,0.849021773698461
1,3,13,shift,,,0.04,2,K's tau,10,0.844962564649684
1,3,13,shift,,,0.04,2,K's tau,11,0.972997605579196
1,3,13,shift,,,0.04,2,K's tau,12,0.975286854292494
1,3,13,shift,,,0.04,2,K's tau,13,0.981252913562351
