BaseID,Replicate,ParamID,Condition,dropout_mid,doublet_frac,cell_frac,meanlog,Method,PCwisePC10,PCwisePC20
1,8,9,doublet,,0.08,,,Shell,0.711383580655363,0.465654321146772
1,8,9,doublet,,0.08,,,Winsor,0.663225777967875,0.417808193594076
1,9,9,doublet,,0.08,,,Ball,0.574839708917771,0.350097972872815
1,9,9,doublet,,0.08,,,K's tau,0.650737861199717,0.419223697796343
1,9,9,doublet,,0.08,,,LR,0.655499622836135,0.430903146823056
1,9,9,doublet,,0.08,,,PCA,0.690791763792896,0.486939891505483
1,9,9,doublet,,0.08,,,PCP,0.749726264878234,0.487770882859022
1,9,9,doublet,,0.08,,,PcaGrid,0.000567503939945167,0.0496074830311995
1,9,9,doublet,,0.08,,,PcaHubert,0.514347223824368,0.323416965716312
1,9,9,doublet,,0.08,,,Quad,0.643846028733807,0.476991613763055
1,9,9,doublet,,0.08,,,Shell,0.732774781474514,0.498901379700518
1,9,9,doublet,,0.08,,,Winsor,0.660186511360784,0.475085320621128
1,10,9,doublet,,0.08,,,Ball,0.789243266952552,0.519646937536739
1,10,9,doublet,,0.08,,,K's tau,0.699962448005234,0.419894167103328
1,10,9,doublet,,0.08,,,LR,0.723790673652746,0.432764251402838
1,10,9,doublet,,0.08,,,PCA,0.760420082174555,0.531518860605211
1,10,9,doublet,,0.08,,,PCP,0.692847869750888,0.447713803496358
1,10,9,doublet,,0.08,,,PcaGrid,0.000257534434139012,0.000608278911171306
1,10,9,doublet,,0.08,,,PcaHubert,0.584887624713096,0.417891048990994
1,10,9,doublet,,0.08,,,Quad,0.733996167935439,0.492976806597564
1,10,9,doublet,,0.08,,,Shell,0.760673677799957,0.510808504338677
1,10,9,doublet,,0.08,,,Winsor,0.740541872952346,0.476289154544037
1,1,10,doublet,,0.1,,,Ball,0.621920029835434,0.412601154344575
1,1,10,doublet,,0.1,,,K's tau,0.548136459675857,0.386912106296822
1,1,10,doublet,,0.1,,,LR,0.648536585095883,0.426948899405266
1,1,10,doublet,,0.1,,,PCA,0.653934067854996,0.441955503697877
1,1,10,doublet,,0.1,,,PCP,0.735220953310372,0.469185754418824
1,1,10,doublet,,0.1,,,PcaGrid,0.000450185664483108,0.000316383303418013
1,1,10,doublet,,0.1,,,PcaHubert,0.559115819281752,0.371017296280932
1,1,10,doublet,,0.1,,,Quad,0.626672542190268,0.416102421591999
1,1,10,doublet,,0.1,,,Shell,0.732102427186463,0.460498342216985
1,1,10,doublet,,0.1,,,Winsor,0.658345914803294,0.4178823638814
1,2,10,doublet,,0.1,,,Ball,0.632668319442842,0.383466718154273
1,2,10,doublet,,0.1,,,K's tau,0.605550860235108,0.361542623433376
1,2,10,doublet,,0.1,,,LR,0.639682464222124,0.391881134669369
1,2,10,doublet,,0.1,,,PCA,0.645322529342836,0.421970683564938
1,2,10,doublet,,0.1,,,PCP,0.724969804514384,0.446570484135015
1,2,10,doublet,,0.1,,,PcaGrid,0.00076294126406786,0.000900547767741926
1,2,10,doublet,,0.1,,,PcaHubert,0.496748131321189,0.357063950706605
1,2,10,doublet,,0.1,,,Quad,0.723812034074905,0.492020586843509
1,2,10,doublet,,0.1,,,Shell,0.712660619958967,0.439723007090353
1,2,10,doublet,,0.1,,,Winsor,0.732779363308938,0.485520865857643
1,3,10,doublet,,0.1,,,Ball,0.689719866873233,0.428308711763542
1,3,10,doublet,,0.1,,,K's tau,0.594314940751621,0.381438145801158
1,3,10,doublet,,0.1,,,LR,0.665538338313422,0.435772028851121
1,3,10,doublet,,0.1,,,PCA,0.630464121306006,0.378733256529369
1,3,10,doublet,,0.1,,,PCP,0.747983474578761,0.468005122415088
1,3,10,doublet,,0.1,,,PcaGrid,0.00249089833561625,0.00157001718924674
1,3,10,doublet,,0.1,,,PcaHubert,0.513340653852918,0.346448287914612
1,3,10,doublet,,0.1,,,Quad,0.66272588514194,0.408499682536661
1,3,10,doublet,,0.1,,,Shell,0.656670122717541,0.460263704582277
1,3,10,doublet,,0.1,,,Winsor,0.635621015130063,0.387732371892139
1,4,10,doublet,,0.1,,,Ball,0.677727986312907,0.453809733118057
1,4,10,doublet,,0.1,,,K's tau,0.606580617145746,0.362383194611869
1,4,10,doublet,,0.1,,,LR,0.664450500740808,0.449822458802232
1,4,10,doublet,,0.1,,,PCA,0.808111401733165,0.509052947667051
1,4,10,doublet,,0.1,,,PCP,0.618231815399925,0.411759265463887
1,4,10,doublet,,0.1,,,PcaGrid,0.00282449099083113,0.00167985274726839
1,4,10,doublet,,0.1,,,PcaHubert,0.525644976830706,0.381681017036584
1,4,10,doublet,,0.1,,,Quad,0.692493961799799,0.416691756870751
1,4,10,doublet,,0.1,,,Shell,0.665942841614165,0.418864129239104
1,4,10,doublet,,0.1,,,Winsor,0.702939398840684,0.435305927138098
1,5,10,doublet,,0.1,,,Ball,0.603651610038421,0.378224713368179
1,5,10,doublet,,0.1,,,K's tau,0.57360988840596,0.366134196061549
1,5,10,doublet,,0.1,,,LR,0.580313411525184,0.387599574761198
1,5,10,doublet,,0.1,,,PCA,0.714550097516266,0.424415512077641
1,5,10,doublet,,0.1,,,PCP,0.642451147669005,0.414187790410425
1,5,10,doublet,,0.1,,,PcaGrid,0.00611827188898703,0.00324707461454154
1,5,10,doublet,,0.1,,,PcaHubert,0.620462575199322,0.397870941730738
1,5,10,doublet,,0.1,,,Quad,0.652214861896869,0.432164325725377
1,5,10,doublet,,0.1,,,Shell,0.576023989387807,0.363958529669914
1,5,10,doublet,,0.1,,,Winsor,0.706812233738289,0.444476071667742
1,6,10,doublet,,0.1,,,Ball,0.691399613553796,0.430497966317169
1,6,10,doublet,,0.1,,,K's tau,0.635636966593965,0.376102854228233
1,6,10,doublet,,0.1,,,LR,0.628387678779244,0.436369964036306
1,6,10,doublet,,0.1,,,PCA,0.679221643148109,0.454992677685918
1,6,10,doublet,,0.1,,,PCP,0.785785239609457,0.524383851068748
1,6,10,doublet,,0.1,,,PcaGrid,0.000893645440482916,0.00103724619928306
1,6,10,doublet,,0.1,,,PcaHubert,0.614522065226013,0.438758012823061
1,6,10,doublet,,0.1,,,Quad,0.612806532012754,0.421338494979854
1,6,10,doublet,,0.1,,,Shell,0.59127800743711,0.396066466485062
1,6,10,doublet,,0.1,,,Winsor,0.619177600559447,0.435752026881509
1,7,10,doublet,,0.1,,,Ball,0.664712704598274,0.422858340992205
1,7,10,doublet,,0.1,,,K's tau,0.60495306065119,0.360683515944098
1,7,10,doublet,,0.1,,,LR,0.708828616944908,0.451851177442294
1,7,10,doublet,,0.1,,,PCA,0.68222642331043,0.443147830879051
1,7,10,doublet,,0.1,,,PCP,0.653526094037508,0.40828546531087
1,7,10,doublet,,0.1,,,PcaGrid,0.00122963149625144,0.00121354496722193
1,7,10,doublet,,0.1,,,PcaHubert,0.497699204192172,0.331766561487612
1,7,10,doublet,,0.1,,,Quad,0.703620359307764,0.481037623274255
1,7,10,doublet,,0.1,,,Shell,0.703987144591186,0.458670681544771
1,7,10,doublet,,0.1,,,Winsor,0.68656203807828,0.492518087260807
1,8,10,doublet,,0.1,,,Ball,0.634331611088766,0.420392476137219
1,8,10,doublet,,0.1,,,K's tau,0.524450360980164,0.324795525926544
1,8,10,doublet,,0.1,,,LR,0.675894427491092,0.466754094014749
1,8,10,doublet,,0.1,,,PCA,0.593333959654729,0.441181006043189
1,8,10,doublet,,0.1,,,PCP,0.756512966886038,0.482353734921735
1,8,10,doublet,,0.1,,,PcaGrid,0.00244060412489154,0.00159721517369523
1,8,10,doublet,,0.1,,,PcaHubert,0.595385201298116,0.434231814244661
1,8,10,doublet,,0.1,,,Quad,0.653680925861674,0.416881038540774
1,8,10,doublet,,0.1,,,Shell,0.701668972046735,0.423241794173282
1,8,10,doublet,,0.1,,,Winsor,0.64079575500301,0.460592717739161
1,9,10,doublet,,0.1,,,Ball,0.606225814161859,0.38965247386848
1,9,10,doublet,,0.1,,,K's tau,0.499826825361615,0.373958534766983
1,9,10,doublet,,0.1,,,LR,0.595668313888477,0.364989578515168
1,9,10,doublet,,0.1,,,PCA,0.740463623407621,0.543296758864471
1,9,10,doublet,,0.1,,,PCP,0.751929620768546,0.464315143347646
1,9,10,doublet,,0.1,,,PcaGrid,0.0922672173321367,0.0464772286421979
1,9,10,doublet,,0.1,,,PcaHubert,0.484842003015518,0.351810886530811
1,9,10,doublet,,0.1,,,Quad,0.701887106595646,0.474986774988161
1,9,10,doublet,,0.1,,,Shell,0.657143388840334,0.430303781285846
1,9,10,doublet,,0.1,,,Winsor,0.711750564084361,0.486207547912345
1,10,10,doublet,,0.1,,,Ball,0.642115396576839,0.451735239114422
1,10,10,doublet,,0.1,,,K's tau,0.581384355591896,0.37231264745023
1,10,10,doublet,,0.1,,,LR,0.651615422334766,0.446311104425874
1,10,10,doublet,,0.1,,,PCA,0.683518584897124,0.445321518333405
1,10,10,doublet,,0.1,,,PCP,0.696177565393323,0.485035621372944
1,10,10,doublet,,0.1,,,PcaGrid,0.000372639586086116,0.00061908667840546
1,10,10,doublet,,0.1,,,PcaHubert,0.469114443877581,0.337518967001556
1,10,10,doublet,,0.1,,,Quad,0.692941426315217,0.477516242109988
1,10,10,doublet,,0.1,,,Shell,0.649715416536714,0.427937000156993
1,10,10,doublet,,0.1,,,Winsor,0.711354676199461,0.490643507995081
1,1,11,doublet,,0.15,,,Ball,0.619098324154645,0.440050923387141
1,1,11,doublet,,0.15,,,K's tau,0.580134056853272,0.362991724591005
1,1,11,doublet,,0.15,,,LR,0.619661184020673,0.406512910771798
1,1,11,doublet,,0.15,,,PCA,0.615474765534863,0.416259476481537
1,1,11,doublet,,0.15,,,PCP,0.675461732303326,0.396070643299553
1,1,11,doublet,,0.15,,,PcaGrid,0.00151754788860454,0.000999589746720877
1,1,11,doublet,,0.15,,,PcaHubert,0.552590570794266,0.36550099679316
1,1,11,doublet,,0.15,,,Quad,0.553279681173317,0.397563418345295
1,1,11,doublet,,0.15,,,Shell,0.613796764000324,0.38335469163245
1,1,11,doublet,,0.15,,,Winsor,0.577879605139929,0.416510215830966
1,2,11,doublet,,0.15,,,Ball,0.609902045910685,0.384396801196309
1,2,11,doublet,,0.15,,,K's tau,0.609927429209495,0.378283268751616
1,2,11,doublet,,0.15,,,LR,0.634970545430409,0.401156319142183
1,2,11,doublet,,0.15,,,PCA,0.642586731962383,0.409192361837759
1,2,11,doublet,,0.15,,,PCP,0.676117703025337,0.429450812230263
1,2,11,doublet,,0.15,,,PcaGrid,0.00113052957347807,0.00157718976115761
1,2,11,doublet,,0.15,,,PcaHubert,0.577792022301119,0.344173178797987
1,2,11,doublet,,0.15,,,Quad,0.615099290547438,0.359937247655583
1,2,11,doublet,,0.15,,,Shell,0.64827505916514,0.413607895050924
1,2,11,doublet,,0.15,,,Winsor,0.62105234533108,0.360531157253352
1,3,11,doublet,,0.15,,,Ball,0.692299270090642,0.418501432867435
1,3,11,doublet,,0.15,,,K's tau,0.623947580818591,0.378142141886105
1,3,11,doublet,,0.15,,,LR,0.702748789760616,0.418529005953672
1,3,11,doublet,,0.15,,,PCA,0.675290360910971,0.416255570317533
1,3,11,doublet,,0.15,,,PCP,0.679073967785145,0.425312440609156
1,3,11,doublet,,0.15,,,PcaGrid,0.00423159459701269,0.00371382909078829
1,3,11,doublet,,0.15,,,PcaHubert,0.5052141951786,0.316020957369299
1,3,11,doublet,,0.15,,,Quad,0.708635459178549,0.409473689102859
1,3,11,doublet,,0.15,,,Shell,0.732467100106628,0.478010676080439
1,3,11,doublet,,0.15,,,Winsor,0.682321277758599,0.394330463388768
1,4,11,doublet,,0.15,,,Ball,0.598432486235992,0.395330106551631
1,4,11,doublet,,0.15,,,K's tau,0.53547438848024,0.349586989453279
1,4,11,doublet,,0.15,,,LR,0.644479750143075,0.419360339033338
1,4,11,doublet,,0.15,,,PCA,0.643102677591474,0.377042125152547
1,4,11,doublet,,0.15,,,PCP,0.678678363368936,0.40858564339697
1,4,11,doublet,,0.15,,,PcaGrid,0.00209353542566122,0.00128805813300937
1,4,11,doublet,,0.15,,,PcaHubert,0.503309761697785,0.342670327872706
1,4,11,doublet,,0.15,,,Quad,0.608614886430206,0.375341057714437
1,4,11,doublet,,0.15,,,Shell,0.631122666429722,0.365906770539355
1,4,11,doublet,,0.15,,,Winsor,0.619107202799452,0.388622327270918
1,5,11,doublet,,0.15,,,Ball,0.573323051424611,0.382218345479153
1,5,11,doublet,,0.15,,,K's tau,0.542249365703171,0.354266910244623
1,5,11,doublet,,0.15,,,LR,0.596872866373771,0.363908558565229
1,5,11,doublet,,0.15,,,PCA,0.641160102851292,0.416705667794518
1,5,11,doublet,,0.15,,,PCP,0.620513723823637,0.394548038801353
1,5,11,doublet,,0.15,,,PcaGrid,0.00979933185474831,0.00503288399589197
1,5,11,doublet,,0.15,,,PcaHubert,0.531761541546313,0.354400471085026
1,5,11,doublet,,0.15,,,Quad,0.615649224211419,0.374147408088664
1,5,11,doublet,,0.15,,,Shell,0.618836432832143,0.388315212316834
1,5,11,doublet,,0.15,,,Winsor,0.580996641510051,0.37518368662059
1,6,11,doublet,,0.15,,,Ball,0.617123932302519,0.402680107943144
1,6,11,doublet,,0.15,,,K's tau,0.510393868310485,0.318004194387083
1,6,11,doublet,,0.15,,,LR,0.635300541052692,0.401580116060652
1,6,11,doublet,,0.15,,,PCA,0.716751508070172,0.417419532324593
1,6,11,doublet,,0.15,,,PCP,0.753233545057882,0.453996619353583
1,6,11,doublet,,0.15,,,PcaGrid,0.00221199309922844,0.00220109982408097
1,6,11,doublet,,0.15,,,PcaHubert,0.510857324426589,0.405618291895297
1,6,11,doublet,,0.15,,,Quad,0.563582547824342,0.399610384915194
1,6,11,doublet,,0.15,,,Shell,0.675590697547177,0.436846418137503
1,6,11,doublet,,0.15,,,Winsor,0.559449225661703,0.388418203109636
1,7,11,doublet,,0.15,,,Ball,0.594443549046989,0.375630803122305
1,7,11,doublet,,0.15,,,K's tau,0.591376720534786,0.369488756629124
1,7,11,doublet,,0.15,,,LR,0.561102704479698,0.367261836939991
1,7,11,doublet,,0.15,,,PCA,0.598378641002364,0.403924892685602
1,7,11,doublet,,0.15,,,PCP,0.702396982418955,0.479681317852222
1,7,11,doublet,,0.15,,,PcaGrid,0.000892117489732938,0.00200449013588786
1,7,11,doublet,,0.15,,,PcaHubert,0.504419508756215,0.310430831064054
1,7,11,doublet,,0.15,,,Quad,0.587180363046498,0.386823293069265
1,7,11,doublet,,0.15,,,Shell,0.583352242006,0.387731149389887
1,7,11,doublet,,0.15,,,Winsor,0.606545145015093,0.405206169773925
1,8,11,doublet,,0.15,,,Ball,0.550875014622171,0.335489022107956
1,8,11,doublet,,0.15,,,K's tau,0.547416138897713,0.3572196080987
1,8,11,doublet,,0.15,,,LR,0.641473264555276,0.415109068883934
1,8,11,doublet,,0.15,,,PCA,0.590114945294621,0.400385099717223
1,8,11,doublet,,0.15,,,PCP,0.700168315319681,0.425798113194394
1,8,11,doublet,,0.15,,,PcaGrid,0.00211129582460873,0.00132104632262095
1,8,11,doublet,,0.15,,,PcaHubert,0.532156273234249,0.348672846636068
1,8,11,doublet,,0.15,,,Quad,0.620013867669004,0.393351177444663
1,8,11,doublet,,0.15,,,Shell,0.65530682605509,0.434795874181283
1,8,11,doublet,,0.15,,,Winsor,0.605784098465112,0.379087639490907
1,9,11,doublet,,0.15,,,Ball,0.676969623498258,0.432780535993014
1,9,11,doublet,,0.15,,,K's tau,0.567460304012521,0.38871188133403
1,9,11,doublet,,0.15,,,LR,0.57600284510947,0.349512239893655
1,9,11,doublet,,0.15,,,PCA,0.579178033892254,0.36601617617846
1,9,11,doublet,,0.15,,,PCP,0.563984884866781,0.35703473878933
1,9,11,doublet,,0.15,,,PcaGrid,0.00168523277616963,0.00120050512067986
1,9,11,doublet,,0.15,,,PcaHubert,0.440394721467865,0.302349351691771
1,9,11,doublet,,0.15,,,Quad,0.573001890930187,0.354926768368992
1,9,11,doublet,,0.15,,,Shell,0.587154646556978,0.363809323723056
1,9,11,doublet,,0.15,,,Winsor,0.564131341979125,0.33655091821231
1,10,11,doublet,,0.15,,,Ball,0.690153251055406,0.451967165615086
1,10,11,doublet,,0.15,,,K's tau,0.653415665686312,0.41189866720577
1,10,11,doublet,,0.15,,,LR,0.687686749218132,0.462663365633974
1,10,11,doublet,,0.15,,,PCA,0.665722462753232,0.441191972064069
1,10,11,doublet,,0.15,,,PCP,0.6967276206565,0.393680700326938
1,10,11,doublet,,0.15,,,PcaGrid,0.00332901173491732,0.00183670200005008
1,10,11,doublet,,0.15,,,PcaHubert,0.579607963397391,0.418203403096991
1,10,11,doublet,,0.15,,,Quad,0.688519106518215,0.421964359583959
1,10,11,doublet,,0.15,,,Shell,0.713114174097401,0.460424104518944
1,10,11,doublet,,0.15,,,Winsor,0.685971224111495,0.453277488717619
1,1,12,shift,,,0.02,2,Ball,0.997037634994039,0.90502124657454
1,1,12,shift,,,0.02,2,K's tau,0.996093582308078,0.973724251985539
1,1,12,shift,,,0.02,2,LR,0.996593420636627,0.953943818875835
1,1,12,shift,,,0.02,2,PCA,0.990464976739919,0.960299978550863
1,1,12,shift,,,0.02,2,PCP,0.997542491378298,0.983080076631035
1,1,12,shift,,,0.02,2,PcaGrid,0.285786269144413,0.143687439922527
1,1,12,shift,,,0.02,2,PcaHubert,0.836169161698106,0.821002159571636
1,1,12,shift,,,0.02,2,Quad,0.985475935490668,0.972959161261593
1,1,12,shift,,,0.02,2,Shell,0.994952030819731,0.971068214366789
1,1,12,shift,,,0.02,2,Winsor,0.981005367427396,0.97261524018665
1,2,12,shift,,,0.02,2,Ball,0.865133824460361,0.924968827546748
1,2,12,shift,,,0.02,2,K's tau,0.856200912381279,0.913572820863763
1,2,12,shift,,,0.02,2,LR,0.997115707268456,0.987844160341386
1,2,12,shift,,,0.02,2,PCA,0.996623316011303,0.98483504901905
1,2,12,shift,,,0.02,2,PCP,0.998543123782414,0.976472266066157
1,2,12,shift,,,0.02,2,PcaGrid,0.00070888232586319,0.0957995209001207
1,2,12,shift,,,0.02,2,PcaHubert,0.703374692911113,0.735959325812411
1,2,12,shift,,,0.02,2,Quad,0.996372651405561,0.990165527411269
1,2,12,shift,,,0.02,2,Shell,0.997291807622591,0.992051044712358
1,2,12,shift,,,0.02,2,Winsor,0.994718015878485,0.98366659105301
1,3,12,shift,,,0.02,2,Ball,0.996739128335433,0.985504604495229
1,3,12,shift,,,0.02,2,K's tau,0.993242253773403,0.986537473473018
1,3,12,shift,,,0.02,2,LR,0.995972971929331,0.988875908651216
1,3,12,shift,,,0.02,2,PCA,0.961909234055723,0.953863140650568
1,3,12,shift,,,0.02,2,PCP,0.997927059353506,0.994089325872905
1,3,12,shift,,,0.02,2,PcaGrid,0.298385405871592,0.158056065815587
1,3,12,shift,,,0.02,2,PcaHubert,0.94817306821944,0.870047020621343
1,3,12,shift,,,0.02,2,Quad,0.994945725892139,0.947439315531835
1,3,12,shift,,,0.02,2,Shell,0.996582927815867,0.983439701904617
1,3,12,shift,,,0.02,2,Winsor,0.983182927772424,0.976975691625318
1,4,12,shift,,,0.02,2,Ball,0.995632619357775,0.990163738415264
1,4,12,shift,,,0.02,2,K's tau,0.997071767484987,0.984725207253015
1,4,12,shift,,,0.02,2,LR,0.996414769378332,0.965476862780205
1,4,12,shift,,,0.02,2,PCA,0.998947813826808,0.978987101371997
1,4,12,shift,,,0.02,2,PCP,0.997450272210533,0.990859548392589
1,4,12,shift,,,0.02,2,PcaGrid,0.19077972742566,0.102520113159616
1,4,12,shift,,,0.02,2,PcaHubert,0.747643676213564,0.644895950641985
1,4,12,shift,,,0.02,2,Quad,0.997999955448234,0.936296220848813
1,4,12,shift,,,0.02,2,Shell,0.99718964003021,0.987929250095584
1,4,12,shift,,,0.02,2,Winsor,0.998426040866837,0.936350150868424
1,5,12,shift,,,0.02,2,Ball,0.991529418834331,0.985532832923727
1,5,12,shift,,,0.02,2,K's tau,0.997860843166908,0.988976435797331
1,5,12,shift,,,0.02,2,LR,0.990511909845692,0.983697810760596
1,5,12,shift,,,0.02,2,PCA,0.995555990733919,0.98911458555348
1,5,12,shift,,,0.02,2,PCP,0.99745678725009,0.976040007467187
1,5,12,shift,,,0.02,2,PcaGrid,0.2911211728792,0.146330786845176
1,5,12,shift,,,0.02,2,PcaHubert,0.685388253009198,0.583438493488578
1,5,12,shift,,,0.02,2,Quad,0.994319525899147,0.973793350005754
1,5,12,shift,,,0.02,2,Shell,0.982521684714422,0.94801479529194
1,5,12,shift,,,0.02,2,Winsor,0.992681891148497,0.987531006483872
1,6,12,shift,,,0.02,2,Ball,0.996512033211555,0.987534438781822
1,6,12,shift,,,0.02,2,K's tau,0.997386301048758,0.983675409286653
1,6,12,shift,,,0.02,2,LR,0.997621640237001,0.974823716212087
1,6,12,shift,,,0.02,2,PCA,0.997607199725281,0.985090322902911
1,6,12,shift,,,0.02,2,PCP,0.998286566163443,0.98318154997116
1,6,12,shift,,,0.02,2,PcaGrid,0.196417622849797,0.19755322034882
1,6,12,shift,,,0.02,2,PcaHubert,0.801399665685307,0.742207637786921
1,6,12,shift,,,0.02,2,Quad,0.997013926878702,0.984676598222235
1,6,12,shift,,,0.02,2,Shell,0.997081869080792,0.962059499594207
1,6,12,shift,,,0.02,2,Winsor,0.996410949777476,0.974724006410629
1,7,12,shift,,,0.02,2,Ball,0.99544650270918,0.969029241462452
1,7,12,shift,,,0.02,2,K's tau,0.996055264975284,0.957635026798878
1,7,12,shift,,,0.02,2,LR,0.990595697180401,0.979357068982073
1,7,12,shift,,,0.02,2,PCA,0.988766437788172,0.976236135294582
1,7,12,shift,,,0.02,2,PCP,0.998415872553041,0.982467095883219
1,7,12,shift,,,0.02,2,PcaGrid,0.000525217075595653,0.00167050898748148
1,7,12,shift,,,0.02,2,PcaHubert,0.81626197195793,0.712318629791403
1,7,12,shift,,,0.02,2,Quad,0.9976427345319,0.983835320382168
1,7,12,shift,,,0.02,2,Shell,0.997054144336421,0.988668199873112
1,7,12,shift,,,0.02,2,Winsor,0.997497129823362,0.983892040768444
1,8,12,shift,,,0.02,2,Ball,0.998306381427959,0.985680375696491
1,8,12,shift,,,0.02,2,K's tau,0.973651524130223,0.973809342856065
1,8,12,shift,,,0.02,2,LR,0.985507344104104,0.984003219016781
1,8,12,shift,,,0.02,2,PCA,0.998132100850108,0.994542707593935
1,8,12,shift,,,0.02,2,PCP,0.997661379052487,0.961714991056609
1,8,12,shift,,,0.02,2,PcaGrid,0.100186872485242,0.16202234991376
1,8,12,shift,,,0.02,2,PcaHubert,0.662260032289955,0.522170559868373
1,8,12,shift,,,0.02,2,Quad,0.992889896470165,0.987753496750248
1,8,12,shift,,,0.02,2,Shell,0.994293211151822,0.900514851944365
1,8,12,shift,,,0.02,2,Winsor,0.989176392939855,0.974790845914082
1,9,12,shift,,,0.02,2,Ball,0.988902955049901,0.97105728910576
1,9,12,shift,,,0.02,2,K's tau,0.993419090416818,0.922465476671233
1,9,12,shift,,,0.02,2,LR,0.981690268210724,0.976492383616253
1,9,12,shift,,,0.02,2,PCA,0.992597782368839,0.958297918440817
1,9,12,shift,,,0.02,2,PCP,0.995721476246834,0.989623894197256
1,9,12,shift,,,0.02,2,PcaGrid,0.0985072316442444,0.143973375966439
1,9,12,shift,,,0.02,2,PcaHubert,0.739585048212852,0.698706154679612
1,9,12,shift,,,0.02,2,Quad,0.988615017123573,0.978955278589563
1,9,12,shift,,,0.02,2,Shell,0.994351291902578,0.979830942026369
1,9,12,shift,,,0.02,2,Winsor,0.990124330795109,0.982300750012364
1,10,12,shift,,,0.02,2,Ball,0.993294789302076,0.941724863081157
1,10,12,shift,,,0.02,2,K's tau,0.997521015324873,0.918718304714119
1,10,12,shift,,,0.02,2,LR,0.998194313757184,0.945151496658159
1,10,12,shift,,,0.02,2,PCA,0.997136710397584,0.934751887805133
1,10,12,shift,,,0.02,2,PCP,0.995942390146201,0.988790079255365
1,10,12,shift,,,0.02,2,PcaGrid,0.0953497466520561,0.0978058103788318
1,10,12,shift,,,0.02,2,PcaHubert,0.897898868931938,0.697358565991872
1,10,12,shift,,,0.02,2,Quad,0.996264785363833,0.973744181236735
1,10,12,shift,,,0.02,2,Shell,0.995706598731069,0.97867459109488
1,10,12,shift,,,0.02,2,Winsor,0.996144121372086,0.981896926850532
1,1,13,shift,,,0.04,2,Ball,0.995466573072136,0.914397138208071
1,1,13,shift,,,0.04,2,K's tau,0.991654047528416,0.967538973968994
1,1,13,shift,,,0.04,2,LR,0.9943330674756,0.932836802424653
1,1,13,shift,,,0.04,2,PCA,0.986896746701142,0.884236626563829
1,1,13,shift,,,0.04,2,PCP,0.994156476764153,0.985539759060097
1,1,13,shift,,,0.04,2,PcaGrid,0.382429651851689,0.242530540752061
1,1,13,shift,,,0.04,2,PcaHubert,0.959254348020743,0.89732627865135
1,1,13,shift,,,0.04,2,Quad,0.984000299039862,0.900741330118671
1,1,13,shift,,,0.04,2,Shell,0.9926354204202,0.926265894320834
1,1,13,shift,,,0.04,2,Winsor,0.985665825062537,0.893907587128242
1,2,13,shift,,,0.04,2,Ball,0.970254263864508,0.961445609207546
1,2,13,shift,,,0.04,2,K's tau,0.952578993596897,0.956560585692454
1,2,13,shift,,,0.04,2,LR,0.996027917180051,0.959344717040801
1,2,13,shift,,,0.04,2,PCA,0.995251080769324,0.978209354621413
1,2,13,shift,,,0.04,2,PCP,0.996115742197848,0.908823267063984
1,2,13,shift,,,0.04,2,PcaGrid,0.280682984002262,0.186870043355173
1,2,13,shift,,,0.04,2,PcaHubert,0.757059863123079,0.636125014413716
1,2,13,shift,,,0.04,2,Quad,0.993876893247986,0.979714663497333
1,2,13,shift,,,0.04,2,Shell,0.994894763530662,0.962897049860442
1,2,13,shift,,,0.04,2,Winsor,0.993400125477705,0.971211272076107
1,3,13,shift,,,0.04,2,Ball,0.994943912648093,0.9039172505479
1,3,13,shift,,,0.04,2,K's tau,0.968014895763235,0.96178757296914
1,3,13,shift,,,0.04,2,LR,0.982537688309702,0.899848940143635
1,3,13,shift,,,0.04,2,PCA,0.991645795556784,0.964640052442548
1,3,13,shift,,,0.04,2,PCP,0.994042827298034,0.976483035100037
1,3,13,shift,,,0.04,2,PcaGrid,0.179776129406992,0.194849534020562
1,3,13,shift,,,0.04,2,PcaHubert,0.943185855506538,0.858106200921042
1,3,13,shift,,,0.04,2,Quad,0.994356922422821,0.956299660427869
1,3,13,shift,,,0.04,2,Shell,0.992220882307253,0.960680223824609
1,3,13,shift,,,0.04,2,Winsor,0.983145366855406,0.961529999562975
1,4,13,shift,,,0.04,2,Ball,0.898040056242136,0.890388209678875
1,4,13,shift,,,0.04,2,K's tau,0.991815128083078,0.962542662671544
1,4,13,shift,,,0.04,2,LR,0.988729958050387,0.927582921532857
1,4,13,shift,,,0.04,2,PCA,0.996555362817153,0.932300699726214
1,4,13,shift,,,0.04,2,PCP,0.979461308749532,0.976951897018414
1,4,13,shift,,,0.04,2,PcaGrid,0.19431474225169,0.293905558874778
1,4,13,shift,,,0.04,2,PcaHubert,0.741138518336355,0.690106230781818
1,4,13,shift,,,0.04,2,Quad,0.995889050297559,0.889662368438024
1,4,13,shift,,,0.04,2,Shell,0.993506637269905,0.955483529280779
1,4,13,shift,,,0.04,2,Winsor,0.996400704928753,0.879335526630603
1,5,13,shift,,,0.04,2,Ball,0.976179202941216,0.947904305984471
1,5,13,shift,,,0.04,2,K's tau,0.991122359771222,0.897597665314097
1,5,13,shift,,,0.04,2,LR,0.973474844468238,0.914947799799132
1,5,13,shift,,,0.04,2,PCA,0.989032757678373,0.960817086809234
1,5,13,shift,,,0.04,2,PCP,0.993749681725982,0.890549725946661
1,5,13,shift,,,0.04,2,PcaGrid,0.190376600293425,0.142110530260541
